1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1091415983058876,0.0886867511049872,0.1086985520644413,0.0008679601308226995,0.10891799757124053,0.061582303578403365,0.033441390009283735,0.0,0.09328020584834631,0.07763614752557248,0.020071688043919973,0.10613685541816664,0.08238798656860033,0.10915056383032738
0.06730659481695846,0.0,0.07836569355988349,0.10230431000988785,0.0724822478583205,0.09967744820549859,0.05573375863597272,0.05755379621232051,0.08724179277084936,0.05220665249981831,0.0701136211264337,0.07837407733660347,0.09086870143416803,0.08777130553328492
0.06386178002019662,0.07895478389291266,0.11101201232432815,0.11101764487187145,0.11101677358283502,0.11100350990002383,0.0,0.054375065184125305,0.006016942776364917,0.10790146597589013,0.06194373646079297,0.11101641804575156,0.044726625021175415,0.0271532419437317
0.08562727374594142,0.03923378809889903,0.019331839211346628,0.0701844697280692,0.0752674657775895,0.04781061217915434,0.10621962990191214,0.09398568759967744,0.10621163281643657,0.10621055624184224,0.08619558703407873,0.10620322707112755,0.057518230593925,0.0
0.008867516112330763,0.10651290243991547,0.08254016437665604,0.10845702488276994,0.09875867742443763,0.09625352603698614,0.029769634571765385,0.09320571765711291,0.10836095190606475,0.1080662018513948,0.0,0.011019041846884112,0.05013145651586472,0.09805718437781719
0.08532624198666679,0.0846638479140781,0.03676161157818542,0.07756381578766533,0.09893356138595326,0.040807712216582484,0.0,0.06713653092486718,0.10349598173201895,0.03691937703616713,0.06651941651754842,0.10259579381912222,0.1027806610188347,0.09649544808231
0.10473792204310105,0.10539020954992805,0.0,0.10164974359534892,0.025607024964751573,0.10580243221090253,0.026289484043940582,0.05828686665539221,0.10460607084746448,0.05742450916135815,0.10634930746302823,0.07994619188526268,0.0853118164491819,0.03859842113033941
0.06336776573059275,0.07552921114678704,0.07430251584936921,0.10781959459130297,0.07040517642676677,0.052520264942934165,0.09427973000160492,0.06255706221957888,0.07909551158279798,0.06026752063735375,0.10072996764335634,0.0779356534149316,0.0,0.08119002581262329
0.09352209206887896,0.08252266449626612,0.060423602280003076,0.10844036408315125,0.10971166173289698,0.10971187312603646,0.0,0.06422495001274017,0.005280074371932327,0.022962361493601226,0.08782898408591953,0.10970863115387579,0.10971355623893662,0.035949184855760936
2.9312580236556807e-06,0.05785932109895646,0.07149492823948624,0.11017753846649263,0.10993607312300939,0.07021990506931158,0.10677344714684579,0.06879445978252129,0.020459494577072725,0.02901115698910993,0.11013139638783352,0.10866482768625538,0.026361842415326187,0.11011267775975517
0.02804560185966604,0.108077669204233,0.02334592349302301,0.08664106558392233,0.0,0.07862851834001461,0.05499293371316661,0.08312548506950146,0.10800970931585033,0.10851132816024674,0.09675717471476347,0.007990798865184483,0.10724655718650393,0.10862723449392388
0.09014493489671581,0.10523857169125048,0.09417956740354878,0.10522141809982159,0.10166783486510267,0.06392195591686273,0.0,0.0015024261415298712,0.060350846109327005,0.07264412122598805,0.10485540267854597,0.06030178529359208,0.08067315573595706,0.059297979941757534
0.060889486457467806,0.09270200947877322,0.10516714937761332,0.03802874244942908,0.007259687010457925,0.09958851968494944,0.06398109530398319,0.0,0.10618901435032467,0.10656641913360951,0.04920618211600546,0.06538975539316132,0.10656203862403406,0.09846990062019097
0.11634462701081738,0.006575195710503104,0.03974137245147905,0.04324921565169262,0.04138597255360322,0.0,0.11635208526964602,0.11635006719006583,0.016274665139892546,0.11288893067237267,0.11635228286282422,0.11627838117198509,0.1163514167437496,0.04185578757136833
0.05676943051595037,0.08790838352034433,0.02157842227913884,0.058063682023133764,0.08690120872392654,0.0,0.04615930391300137,0.10778761479701249,0.09193293932506673,0.10779220429692704,0.10773178551236279,0.10779102387293417,0.1021888677998162,0.017395133420385286
0.003894222777058977,0.059402649119971764,0.0,0.11136598375350812,0.11130060631592954,0.08493162786390862,0.09562274012444952,0.09564236952851363,0.002367191953917751,0.11154791208651035,0.10832551436583661,0.1043396564927264,0.006444373156783069,0.10481515246088556
0.009592480450154548,0.10763213544068898,0.0,0.08321982993731211,0.10155782768123907,0.1086599754543596,0.10823450291417437,0.013897190300712438,0.09075820661886902,0.09144318311155654,0.010892233455457034,0.08011374040000649,0.10498899711030783,0.0890096971251618
