env_id,alg_id,search_runtime,max_trial_length,rollouts_per_mc_eval,num_repeats,num_threads
fruit-tree-stoch-depth-5,czt,20,50,1024,5,16

hp_opt_iter,czt_bias,czt_ball_split_visit_thresh,eval(mc_estimate_expected_utility),best_eval_so_far
61,66.571,99,4.14048,4.15545
62,33.8732,73,4.10402,4.15545
63,73.9161,99,4.13775,4.15545
64,55.194,99,4.12839,4.15545
65,66.2102,99,4.12602,4.15545
66,77.5235,75,4.09874,4.15545
67,62.4399,1,4.05076,4.15545
68,50.4074,99,4.10658,4.15545
69,64.5476,99,4.12563,4.15545
70,91.0861,99,4.11294,4.15545
71,36.7894,99,4.11559,4.15545
72,62.4866,74,4.1262,4.15545
73,72.2774,99,4.12431,4.15545
74,59.2361,99,4.10161,4.15545
75,79.7043,99,4.11911,4.15545
76,24.3975,79,4.12338,4.15545
77,79.6707,99,4.13292,4.15545
78,45.3152,69,4.09755,4.15545
79,79.6678,99,4.11709,4.15545
80,67.4295,72,4.11812,4.15545
81,100,99,4.13525,4.15545
82,100,99,4.14589,4.15545
83,27.05,99,4.13393,4.15545
84,100,99,4.13679,4.15545
85,93.8576,99,4.11904,4.15545
86,100,99,4.13866,4.15545
87,27.1375,99,4.11863,4.15545
88,100,99,4.14996,4.15545
89,100,99,4.13101,4.15545
90,93.6325,99,4.11716,4.15545
91,30.2996,73,4.10732,4.15545
92,69.7287,99,4.09485,4.15545
93,25.6236,99,4.11459,4.15545
94,35.3016,99,4.10733,4.15545
95,57.8841,72,4.13469,4.15545
96,57.9011,72,4.10332,4.15545
97,86.0874,79,4.10595,4.15545
98,45.1229,50,4.07074,4.15545
99,86.0858,79,4.1045,4.15545
100,45.624,99,4.11339,4.15545
101,100,99,4.12362,4.15545
102,100,99,4.11081,4.15545
103,69.0703,65,4.1115,4.15545
104,87.5741,99,4.10363,4.15545
105,24.463,99,4.10861,4.15545
106,55.6318,99,4.11808,4.15545
107,63.4954,72,4.10059,4.15545
108,76.4613,99,4.115,4.15545
109,26.1391,63,4.12552,4.15545
110,94.6121,99,4.1242,4.15545
111,64.0753,99,4.13037,4.15545
112,52.3392,99,4.13384,4.15545
113,33.2243,99,4.10585,4.15545
114,44.143,99,4.13633,4.15545
115,51.6857,99,4.12379,4.15545
116,61.5615,99,4.1278,4.15545
117,69.8454,99,4.11228,4.15545
118,42.1896,99,4.13587,4.15545
119,42.1786,99,4.10595,4.15545
120,54.7623,54,4.11609,4.15545
121,46.4889,99,4.1308,4.15545
122,23.1841,99,4.13506,4.15545
123,23.6432,99,4.13167,4.15545
124,29.4628,99,4.13402,4.15545
125,22.3759,99,4.13128,4.15545
126,23.8073,64,4.08713,4.15545
127,40.0384,99,4.127,4.15545
128,55.8098,99,4.12892,4.15545
129,76.6129,69,4.10886,4.15545
130,95.0369,99,4.1234,4.15545
131,49.0999,99,4.11784,4.15545
132,82.0138,99,4.13451,4.15545
133,29.254,99,4.1316,4.15545
134,81.9448,99,4.13624,4.15545
135,84.9447,99,4.1402,4.15545
136,79.1632,99,4.11526,4.15545
137,22.0804,99,4.1322,4.15545
138,28.0255,99,4.1219,4.15545
139,89.57,76,4.1183,4.15545
140,21.3814,99,4.11711,4.15545
141,59.5003,99,4.13173,4.15545
142,98.3024,21,4.06787,4.15545
143,59.5356,99,4.1338,4.15545
144,63.8215,99,4.10845,4.15545
145,82.6492,74,4.11564,4.15545
146,39.0728,99,4.13239,4.15545
147,53.7083,77,4.11441,4.15545
148,94.7762,99,4.12491,4.15545
149,68.3037,41,4.09157,4.15545
150,43.3574,99,4.13393,4.15545
151,34.4575,99,4.12625,4.15545
152,86.3933,99,4.11817,4.15545
153,44.6994,99,4.13519,4.15545
154,28.9381,76,4.1249,4.15545
155,75.8806,99,4.12381,4.15545
156,51.9361,99,4.12313,4.15545
157,39.29,99,4.13772,4.15545
158,28.2581,99,4.10834,4.15545
159,34.778,66,4.12072,4.15545
160,40.9032,99,4.14516,4.15545
161,38.3198,99,4.12968,4.15545
162,44.5185,99,4.13285,4.15545
163,44.3183,99,4.12909,4.15545
164,91.6206,25,4.06868,4.15545
165,44.2752,99,4.13008,4.15545
166,100,99,4.11804,4.15545
167,100,99,4.13819,4.15545
168,100,99,4.14038,4.15545
169,100,99,4.13021,4.15545
170,94.3476,99,4.12724,4.15545
171,60.7035,68,4.10761,4.15545
172,38.9943,77,4.08549,4.15545
173,72.3896,99,4.12644,4.15545
174,20.5441,99,4.13908,4.15545
175,20.3855,99,4.12024,4.15545
176,92.8045,78,4.08347,4.15545
177,53.5292,1,4.01855,4.15545
178,56.9895,99,4.12423,4.15545
179,48.0169,99,4.13853,4.15545
180,48.1114,99,4.13047,4.15545
181,19.564,99,4.13231,4.15545
182,24.8939,99,4.13808,4.15545
183,24.946,99,4.16216,4.16216
184,21.5046,36,4.08425,4.16216
185,20.3411,99,4.12938,4.16216
186,62.1028,20,4.04931,4.16216
187,20.3332,99,4.14792,4.16216
188,20.3736,99,4.12736,4.16216
189,18.9654,99,4.12664,4.16216
190,75.0025,72,4.13386,4.16216
191,79.157,60,4.1161,4.16216
192,50.005,72,4.12324,4.16216
193,24.8176,99,4.12251,4.16216
194,73.5835,75,4.12848,4.16216
195,19.0164,99,4.12591,4.16216
196,83.335,83,4.11826,4.16216
197,24.8848,99,4.1507,4.16216
198,16.675,83,4.12971,4.16216
199,18.9879,99,4.1298,4.16216
200,16.675,61,4.11836,4.16216
201,19.0222,99,4.14345,4.16216
202,23.5978,99,4.15936,4.16216
203,23.0735,99,4.15764,4.16216
204,18.0186,99,4.13472,4.16216
205,23.1105,99,4.13916,4.16216
206,23.0647,99,4.15041,4.16216
207,23.1269,99,4.13094,4.16216
208,69.1328,92,4.12511,4.16216

Best eval with params:
eval (mc_estimate_expected_utility) = 4.16216
czt_ball_split_visit_thresh = 99
czt_bias = 24.946
