env_id,alg_id,search_runtime,max_trial_length,rollouts_per_mc_eval,num_repeats,num_threads
deep-sea-treasure-improved-stoch,smdents,20,50,1024,5,16

hp_opt_iter,sm_l_inf_thresh,sm_split_visit_thresh,smbts_search_temp,smbts_epsilon,smbts_use_search_temp_decay,smbts_search_temp_decay_visits_scale,smdents_entropy_temp_init,smdents_entropy_temp_visits_scale,eval(mc_estimate_expected_utility),best_eval_so_far
59,0.000210719,75,99.9981,0.000232971,1,0.0286093,0.00100344,59.3622,-22.8032,-11.8168
60,0.499748,72,70.4532,0.416296,1,99.0572,0.19511,73.2482,-17.3105,-11.8168
61,0.499979,58,65.1478,0.39222,1,95.9607,0.0166878,91.0795,-19.4903,-11.8168
62,0.499951,86,75.8077,0.425724,1,99.9837,0.0121237,37.5763,-19.4636,-11.8168
63,0.499998,79,62.842,0.382956,1,99.9938,0.0135096,13.5649,-18.8962,-11.8168
64,0.499987,64,51.3954,0.399995,1,99.997,0.0188904,16.34,-18.6059,-11.8168
65,0.319909,73,64.6709,0.443256,1,60.1379,29.0339,100,-20.577,-11.8168
66,0.499987,54,58.3452,0.459691,1,99.9967,0.001,14.1581,-25.0318,-11.8168
67,0.499973,78,38.7305,0.000208163,1,63.2621,18.2065,53.3661,-16.5017,-11.8168
68,0.471464,67,41.383,0.0212603,1,99.997,0.011178,41.0127,-14.1986,-11.8168
69,0.381807,71,38.4895,0.0399491,1,96.2094,0.0118446,70.0933,-15.0379,-11.8168
70,0.000194753,43,0.0321296,0.49997,0,99.9962,0.0232974,0.0343602,-19.7119,-11.8168
71,0.000148474,30,0.0189946,0.000139001,0,99.9996,99.9991,0.0219902,-15.7406,-11.8168
72,0.000151754,41,0.0203947,0.000152516,0,99.996,99.9971,0.0206402,-20.2054,-11.8168
73,0.000175633,54,99.9978,0.000176029,0,99.9988,99.9966,99.9958,-22.1364,-11.8168
74,0.000157761,24,0.0211692,0.000160126,0,99.9951,99.9984,95.4796,-18.3305,-11.8168
75,0.000150508,28,0.0151151,0.499985,0,99.9985,99.9984,99.9986,-16.0631,-11.8168
76,0.000154605,17,0.0161876,0.499985,0,99.9983,99.9976,99.9989,-18.6081,-11.8168
77,0.5,82,0.0198509,0.499753,0,99.9956,0.0153378,0.0426775,-17.7908,-11.8168
78,0.000173096,19,0.0288227,0.000187327,0,99.9934,99.9943,0.0274478,-25.2499,-11.8168
79,0.0001606,37,0.0220523,0.499987,0,0.0219996,99.9992,99.997,-17.4603,-11.8168
80,0.49998,72,50.2362,0.0131623,1,99.9969,0.0134303,60.068,-15.3627,-11.8168
81,0.499983,72,43.5925,0.0444197,1,69.187,9.41284,2.5184,-19.356,-11.8168
82,0.306615,67,46.4093,0.000154261,1,99.9987,13.6126,99.9975,-15.9841,-11.8168
83,0.000104984,72,44.0381,0.0384936,1,99.9986,23.5694,99.998,-18.5285,-11.8168
84,0.49998,78,32.2347,0.0284518,1,60.1702,0.0158875,99.9957,-15.3794,-11.8168
85,0.499995,77,24.9051,0.0862403,1,35.9442,0.0117946,97.0005,-17.6114,-11.8168
86,0.5,76,44.3182,0.000154312,1,99.9989,0.00893906,99.9976,-18.6589,-11.8168
87,0.332475,77,15.3,0.156385,0,99.9977,0.0164786,60.6834,-21.4036,-11.8168
88,0.499998,87,34.2457,0.043074,1,0.0203568,0.0110746,83.9439,-18.182,-11.8168
89,0.499999,62,46.3867,0.0399969,1,64.1897,0.0103137,99.9891,-18.4066,-11.8168
