env_id,alg_id,search_runtime,max_trial_length,rollouts_per_mc_eval,num_repeats,num_threads
fruit-tree-stoch-depth-5,smdents,20,50,1024,5,16

hp_opt_iter,sm_l_inf_thresh,sm_split_visit_thresh,smbts_search_temp,smbts_epsilon,smbts_use_search_temp_decay,smbts_search_temp_decay_visits_scale,smdents_entropy_temp_init,smdents_entropy_temp_visits_scale,eval(mc_estimate_expected_utility),best_eval_so_far
22,0.499988,1,47.9655,0.499984,0,99.9995,99.9984,99.9977,3.82291,3.87436
23,0.499996,1,45.6355,0.0653771,1,0.0201164,0.00999688,0.0173545,3.87534,3.87534
24,0.499991,1,47.5091,0.0291291,1,0.0195184,20.7176,0.0203355,3.81566,3.87534
25,0.248874,65,76.6003,0.474067,1,99.539,68.1161,31.0736,3.83337,3.87534
26,0.233594,70,82.4332,0.480006,1,95.3215,58.3316,54.6746,3.78065,3.87534
27,0.00014764,99,45.87,0.429338,1,0.0198369,0.0105211,0.0201068,3.77236,3.87534
28,0.499972,1,43.063,0.000188407,1,99.9998,0.0146393,99.9915,3.83415,3.87534
29,0.499999,1,33.0987,0.000153791,0,99.9967,0.0111879,99.9977,3.88202,3.88202
30,0.128836,1,32.3961,0.434906,1,20.9811,0.0096151,99.9979,3.8556,3.88202
31,0.000141716,1,32.4582,0.134855,1,0.0181227,0.00905994,99.9989,3.79217,3.88202
32,0.372982,82,17.3962,0.467081,1,57.0039,32.7235,98.3215,3.86333,3.88202
33,0.0332957,1,32.2549,0.000148007,1,0.0200185,0.00982714,99.9978,3.89816,3.89816
34,0.000148438,1,30.6093,0.00014831,1,0.0183588,0.0108944,99.9982,3.82155,3.89816
35,0.107086,8,22.4591,0.123326,1,5.90066,0.0120671,99.9996,3.81238,3.89816
36,0.000146096,1,16.9059,0.000125852,0,0.0216737,0.0108204,99.9998,3.8289,3.89816
37,0.0336063,1,32.9675,0.432458,1,0.018499,99.9976,0.0205421,3.87627,3.89816
38,0.000148573,1,29.3762,0.499991,1,0.0184576,99.9972,0.0193805,3.85149,3.89816
39,0.000150696,1,34.4963,0.499989,1,0.0179937,99.9981,0.0201925,3.82386,3.89816
40,0.000148874,1,19.8264,0.499996,1,0.0202405,99.9969,0.0193711,3.78212,3.89816
41,0.499992,99,33.5312,0.000146059,1,99.9975,6.47511,88.7136,3.77355,3.89816
42,0.499991,99,26.5976,0.000143475,1,99.9993,0.0103606,99.9975,3.74634,3.89816
43,0.499991,99,60.3503,0.00014482,1,99.9993,0.0103605,99.9975,3.80349,3.89816
44,0.499926,1,100,0.0001,1,99.9979,0.001,100,3.85198,3.89816
45,0.499993,1,74.3161,0.000151566,1,99.9986,0.0105418,99.9966,3.78967,3.89816
46,0.49999,1,38.1095,0.000146982,1,99.9971,0.00878008,99.9982,3.80953,3.89816
47,0.499991,1,50.3194,0.000148804,1,99.9974,0.0115081,99.9979,3.83747,3.89816
48,0.5,47,32.2152,0.499984,0,0.0207431,0.0118108,0.020133,3.85003,3.89816
49,0.0234348,99,31.2426,0.499994,0,0.0207371,0.0120528,0.0174576,3.86428,3.89816
50,0.499989,60,35.1062,0.49999,0,0.0210279,0.0112467,0.0189969,3.82025,3.89816
51,0.499989,52,29.1025,0.499992,0,0.0209835,0.0120855,0.0184694,3.83185,3.89816
52,0.49999,99,12.6548,0.499987,0,0.0208226,0.0103026,22.6379,3.77082,3.89816
53,0.499986,26,56.9296,0.499982,0,0.0198084,16.2941,63.978,3.82934,3.89816
54,0.242389,54,78.997,0.234632,1,13.179,85.5794,83.8161,3.7478,3.89816
55,0.499996,42,56.5842,0.499982,0,0.0200421,5.11116,58.8483,3.82279,3.89816
56,0.499991,99,62.0708,0.499992,0,0.0193139,99.998,0.0202067,3.83384,3.89816
57,0.499991,99,51.4679,0.499992,0,0.019368,99.998,0.0201844,3.80121,3.89816
58,0.000191835,1,32.8921,0.000147361,0,0.0207603,100,99.996,3.88314,3.89816
59,0.000162069,1,33.3259,0.000184812,0,0.017232,39.6283,99.9985,3.83193,3.89816
60,0.000103092,1,30.9414,0.000151019,0,0.0150571,36.8382,99.9972,3.77627,3.89816
61,0.000160367,1,44.1453,0.000153897,0,0.0187973,80.5844,99.9986,3.79062,3.89816
62,0.499991,99,17.3974,0.000143506,1,99.9997,0.0101621,99.9975,3.6918,3.89816
63,0.000148275,1,96.5391,0.000118594,0,99.9939,80.4461,0.0188185,3.80663,3.89816
64,0.000147637,1,63.0932,0.000150773,0,99.9988,80.5297,0.0190469,3.72878,3.89816
65,0.00017402,1,33.6515,0.000163868,0,99.9973,0.0105741,0.020374,3.8169,3.89816
66,0.00014956,1,49.1455,0.000149896,0,99.9979,0.00950598,0.0189089,3.85619,3.89816
67,0.000144784,1,51.7865,0.499998,1,99.9992,0.00925911,99.9981,3.89465,3.89816
68,0.000146106,1,51.4499,0.499988,1,99.9978,0.0109525,99.9976,3.80064,3.89816
69,0.000147121,99,49.1524,0.000146867,1,99.9994,99.998,99.9975,3.7366,3.89816
70,0.5,99,100,0.0001,1,0.01,0.001,0.01,3.81967,3.89816
71,0.499998,99,93.5806,0.000132621,1,0.018678,0.0105783,0.0214425,3.81172,3.89816
72,0.499991,1,41.9902,0.499993,0,99.9975,0.0109257,0.0200822,3.80506,3.89816
73,0.499989,1,52.9142,0.499993,0,99.9975,0.0110769,0.0201315,3.87945,3.89816
74,0.499989,1,50.6836,0.499993,0,99.9975,0.0110671,0.0201021,3.87407,3.89816
75,0.499989,1,51.6416,0.499991,0,0.0200359,0.0110278,99.9975,3.84764,3.89816
76,0.121892,96,67.4583,0.0884086,0,7.27609,93.9255,10.4487,3.82545,3.89816
77,0.499989,1,51.6117,0.499992,0,0.0200414,0.0110281,99.9975,3.89499,3.89816
78,0.499992,1,51.6016,0.499988,0,0.0198532,0.00952401,99.9975,3.84102,3.89816
79,0.499994,1,53.2195,0.49999,0,0.0206234,0.00954157,0.0203393,3.84651,3.89816
80,0.499988,1,51.6404,0.181811,0,0.0185315,0.00987669,0.0203488,3.86999,3.89816
81,0.000147909,1,50.9389,0.499989,0,0.0200128,0.0102598,0.0199884,3.84826,3.89816
82,0.49999,1,49.5736,0.499993,0,99.9975,0.0107471,0.0201187,3.83523,3.89816
83,0.499986,1,53.204,0.082589,0,0.020679,0.0109894,99.9968,3.81766,3.89816
84,0.499989,1,53.1076,0.499989,1,0.0199624,0.0111031,0.0201116,3.85674,3.89816
85,0.499989,1,54.5511,0.499993,1,99.9976,0.0110211,0.0200861,3.8486,3.89816
86,0.499989,1,51.1339,0.499993,1,99.9975,0.0110255,0.0200507,3.81954,3.89816
87,0.499989,1,34.3495,0.000146045,0,0.0183178,0.00871925,0.0152088,3.84117,3.89816
88,0.5,1,40.5982,0.000137634,0,0.0179025,0.00803634,0.0182958,3.81626,3.89816
89,0.499996,1,50.1069,0.0001429,0,0.0197011,0.00854528,0.0196409,3.85889,3.89816
90,0.499998,1,55.0127,0.000162242,0,0.0197588,0.00930152,0.0209149,3.87961,3.89816
91,0.49999,1,53.8058,0.000128185,0,0.0204777,0.00897577,0.0195058,3.80884,3.89816
92,0.499984,1,47.4886,0.000149734,0,0.0211499,0.00989985,0.0192779,3.87445,3.89816
93,0.284701,11,74.3514,0.281563,0,0.0209826,8.08868,8.77136,3.8629,3.89816
94,0.310052,2,75.6641,0.460963,0,37.5132,0.001,26.5218,3.87888,3.89816
95,0.336632,17,93.0951,0.432534,0,31.7496,78.4607,5.101,3.76575,3.89816
96,0.284998,1,17.8522,0.482811,0,38.2088,0.00907332,59.4786,3.86659,3.89816
97,0.322827,1,20.8549,0.33528,0,0.01,0.00898827,37.2098,3.87516,3.89816
98,0.0617479,24,27.1439,0.0814759,0,83.9103,84.8764,21.2776,3.81938,3.89816
99,0.331586,1,4.89723,0.34198,0,0.01,0.0262178,35.6058,3.90413,3.90413
100,0.340838,1,29.3995,0.315063,0,0.0198886,0.0116656,39.4758,3.84377,3.90413
101,0.335219,1,4.86597,0.5,0,0.103926,0.0498235,46.3179,3.822,3.90413
102,0.459799,1,7.97017,0.361391,0,41.9611,0.0119964,77.0181,3.80222,3.90413
103,0.255286,1,8.00348,0.269089,1,0.0100109,0.00924441,11.1214,3.89034,3.90413
104,0.143579,1,0.0205201,0.182448,1,0.0192429,0.0108726,18.8519,3.83663,3.90413
105,0.123344,1,0.0187971,0.36905,1,0.01,0.0111155,39.2781,3.85037,3.90413
106,0.0234361,1,6.96084,0.499979,0,58.9703,0.0110296,52.4478,3.8939,3.90413
107,0.121111,1,0.0195479,0.499988,0,76.2294,0.0114438,43.082,3.84994,3.90413
108,0.000137178,1,100,0.499994,0,41.5528,0.00984686,62.7991,3.82701,3.90413
109,0.170413,1,0.0183529,0.499984,1,58.5423,99.998,63.3599,3.81729,3.90413
110,0.257587,1,4.93381,0.280223,0,0.0261306,0.134387,0.01,3.8564,3.90413
111,0.409532,1,4.76177,0.117753,0,0.0713884,0.247714,33.681,3.85891,3.90413
112,0.5,1,4.99189,0.272266,0,0.128293,0.0941942,16.5846,3.84725,3.90413
113,0.162495,43,0.0177095,0.499996,0,37.9674,0.00613794,99.9961,3.83068,3.90413
114,0.362223,24,25.1693,0.499987,0,40.7824,0.00477516,89.6545,3.90504,3.90504
115,0.338441,25,31.0904,0.499987,0,50.37,0.001,99.9985,3.83842,3.90504
116,0.360224,21,18.1266,0.499769,0,6.72084,0.122746,89.5475,3.74926,3.90504
117,0.362042,16,53.3144,0.499983,0,37.3666,0.118523,89.6627,3.86987,3.90504
118,0.499994,1,56.8289,0.369262,0,43.8967,0.00975456,20.6336,3.88593,3.90504
119,0.499997,1,62.3021,0.499982,0,46.1494,0.0120012,7.49979,3.77398,3.90504
120,0.147276,13,48.0704,0.146777,0,71.2053,51.489,58.7058,3.76404,3.90504
121,0.361976,1,61.7553,0.499249,0,28.4561,0.0442779,89.5651,3.7421,3.90504
122,0.329144,50,26.988,0.499989,0,77.3881,25.7386,35.0857,3.7801,3.90504
123,0.499995,36,29.3507,0.126217,1,0.0229618,99.9978,0.0198645,3.80492,3.90504
124,0.361904,24,50.1592,0.499955,0,40.7174,0.215003,89.735,3.86419,3.90504
125,0.000165769,1,35.6181,0.499986,0,51.1121,0.001,80.92,3.82594,3.90504
126,0.000146439,14,22.0944,0.499999,1,64.5043,99.999,99.9968,3.87718,3.90504
127,0.000150002,18,17.0524,0.49999,0,63.8164,99.999,99.9977,3.84994,3.90504
128,0.000152567,28,39.0887,0.499994,1,33.9657,99.999,99.9992,3.83004,3.90504
129,0.5,1,30.5893,0.499995,1,52.0815,99.9979,0.0189581,3.8537,3.90504
130,0.000120247,13,20.9562,0.499972,1,56.8177,0.001,0.0216553,3.75295,3.90504
131,0.499999,43,22.5044,0.285906,0,40.2166,99.998,99.9973,3.77182,3.90504
132,0.499978,23,62.4247,0.499987,0,80.0795,0.010788,0.019535,3.83212,3.90504
133,0.49999,32,47.7151,0.499988,0,99.9992,0.0108809,99.9975,3.78654,3.90504
134,0.499992,17,47.0837,0.333105,0,0.0196586,0.0101396,0.0196115,3.83791,3.90504
135,0.499989,1,99.9975,0.49999,1,49.3698,0.0115214,36.7202,3.89298,3.90504
136,0.49999,1,99.9977,0.397101,1,28.8523,0.0113339,34.0587,3.89441,3.90504
137,0.499999,1,0.0101976,0.457889,1,39.1505,0.0117987,32.8383,3.91614,3.91614
138,0.499989,1,0.0195772,0.499988,1,44.8789,0.0111766,34.6077,3.75585,3.91614
139,0.499991,1,99.9982,0.308568,1,10.1948,0.00996838,32.9518,3.86824,3.91614
140,0.314371,1,99.9991,0.350831,1,22.7313,0.0132042,30.5436,3.85655,3.91614
141,0.499979,1,99.997,0.193686,1,0.018021,0.00673801,36.0402,3.74907,3.91614
142,0.280483,99,37.8323,0.389946,1,6.90546,18.2745,57.9067,3.79688,3.91614
143,0.5,1,99.995,0.193804,1,0.0199887,0.0103923,35.9872,3.83175,3.91614
144,0.499995,20,99.9969,0.379606,1,41.3525,0.0135689,41.3488,3.82663,3.91614
145,0.0049,12,99.9988,0.0726522,0,0.0100199,0.00800785,0.0188674,3.81803,3.91614
146,0.000150825,36,0.0198278,0.253911,0,0.0176138,99.998,0.0194016,3.82758,3.91614
147,0.296306,23,99.9998,0.151227,0,0.0185719,0.0113463,25.4653,3.86409,3.91614
148,0.223717,51,99.9949,0.145666,0,0.0204389,0.00984095,0.0213647,3.7055,3.91614
149,0.000135777,1,0.0182453,0.311112,1,73.0054,0.0110017,99.9938,3.78969,3.91614
150,0.179879,1,0.0201105,0.000155191,0,0.0198191,99.9981,41.9109,3.5223,3.91614
151,0.000147905,43,99.9935,0.499996,0,87.5816,0.00994957,99.999,3.81288,3.91614
152,0.0001,99,100,0.0001,0,100,0.001,0.01,3.80555,3.91614
153,0.499669,1,0.0372189,0.46027,1,4.25272,0.0309293,40.3513,3.8368,3.91614
154,0.000138954,56,99.9972,0.267429,0,99.9979,0.0117849,0.0199651,3.8174,3.91614
155,0.000133711,1,99.9999,0.41771,0,99.9955,0.0118508,47.6869,3.86367,3.91614
156,0.499998,54,99.9993,0.209925,1,99.999,0.0103376,45.8266,3.85388,3.91614
157,0.115751,17,0.0303118,0.5,0,99.9935,0.016795,66.957,3.80496,3.91614
158,0.499973,17,0.0275402,0.295875,0,0.01,0.00749764,31.1268,3.77176,3.91614
159,0.499999,33,99.9981,0.0370725,0,99.9972,0.00871464,96.9036,3.77773,3.91614
160,0.351402,1,76.5381,0.40717,0,99.9967,0.00925616,35.8587,3.81969,3.91614
161,0.171824,49,0.0208332,0.201332,0,99.9975,0.012355,43.7542,3.8561,3.91614
162,0.397198,53,0.0220755,0.224533,0,99.9991,99.9976,35.9977,3.831,3.91614
163,0.000483896,54,0.0271386,0.0678484,1,100,0.0110967,32.7598,3.81751,3.91614
164,0.448667,83,99.1893,0.342829,0,64.8889,92.7224,75.5702,3.73806,3.91614
165,0.0001,52,99.9997,0.0851794,1,99.9968,0.0102862,34.4969,3.83646,3.91614
166,0.378562,53,0.0268864,0.0702956,1,71.9535,0.0172211,40.3952,3.8161,3.91614
167,0.00015414,38,99.998,0.272287,1,99.9969,85.8049,43.077,3.83491,3.91614
168,0.337107,35,99.9981,0.289149,1,99.9976,0.0135133,47.8519,3.81217,3.91614
169,0.499553,1,0.0232891,0.41377,1,51.3456,0.0329634,0.01,3.85766,3.91614
170,0.499983,1,0.118499,0.457431,1,39.1787,0.0467809,7.83962,3.76526,3.91614
171,0.499992,62,0.0248824,0.281701,1,99.9991,0.0108564,4.62107,3.78964,3.91614
172,0.182681,1,99.9975,0.378121,0,38.4907,0.011666,32.0712,3.85408,3.91614
173,0.000185008,17,77.8278,0.419636,1,41.3873,0.001,55.3772,3.82507,3.91614
174,0.499988,39,0.0204185,0.184405,0,50.2532,0.0108008,42.8791,3.82858,3.91614
175,0.292009,23,8.40386,0.499982,1,59.7633,99.9969,78.2331,3.8337,3.91614
176,0.000139882,43,0.0222744,0.199698,0,99.9966,0.0117442,70.7963,3.83286,3.91614
177,0.000154227,41,99.9971,0.188195,0,62.6342,0.0116103,34.6601,3.81627,3.91614
178,0.0001,59,99.9998,0.000153959,0,99.9969,99.9973,15.8344,3.8186,3.91614
179,0.218968,48,99.9978,0.100001,0,99.9995,99.9975,50.9776,3.89432,3.91614
180,0.161546,53,99.9976,0.140873,1,99.9987,99.9967,49.2938,3.90247,3.91614
181,0.266775,47,99.9942,0.13122,1,99.9997,99.9951,56.0987,3.77073,3.91614
182,0.000150756,58,0.0234308,0.159943,0,99.998,99.9981,40.9307,3.75028,3.91614
183,0.137724,46,99.9986,0.000157096,0,99.9978,0.0116787,54.5895,3.80747,3.91614
184,0.499989,1,99.9951,0.398588,0,33.8872,77.7287,34.6568,3.88677,3.91614
185,0.320962,1,99.9975,0.364203,1,0.01,72.7915,20.8921,3.85181,3.91614
186,0.21161,81,47.8568,0.417338,1,71.564,15.3887,51.1536,3.88423,3.91614
187,0.000178014,83,1.9168,0.5,0,34.8187,0.00501555,91.4242,3.81253,3.91614
188,0.421421,60,99.9965,0.109755,0,99.9993,100,29.4022,3.73949,3.91614
189,0.000147041,89,18.3982,0.499989,1,86.9252,0.0126331,39.7419,3.83316,3.91614
190,0.499999,1,94.0788,0.459567,0,6.60363,0.001,33.4894,3.891,3.91614
191,0.499991,1,86.4429,0.481535,0,32.2778,100,30.5356,3.83088,3.91614
192,0.499987,7,100,0.49999,0,54.8164,0.00895123,49.4715,3.84046,3.91614
193,0.000159582,87,99.9973,0.357625,1,99.9979,0.0135767,32.9906,3.82187,3.91614
194,0.00014881,17,97.9281,0.499991,1,73.0806,0.00943868,99.9982,3.87747,3.91614
195,0.000144743,15,99.9996,0.499987,1,99.9958,100,79.2047,3.8203,3.91614
196,0.000149778,17,86.1742,0.38752,1,47.3667,0.0102196,99.997,3.9039,3.91614
197,0.000149607,20,65.3921,0.38852,1,67.4489,0.0104982,99.9979,3.79547,3.91614
198,0.307203,1,99.9953,0.370042,0,0.01,0.0117937,17.9587,3.88108,3.91614
199,0.384418,1,99.9973,0.319715,0,19.2643,0.0134572,14.6916,3.78846,3.91614
200,0.390902,1,99.9967,0.400638,0,29.0933,0.0111259,44.1499,3.79783,3.91614
201,0.499977,1,100,0.499988,1,99.9991,100,34.3676,3.8934,3.91614
202,0.5,12,99.9954,0.499996,1,99.9953,100,34.6142,3.78971,3.91614
203,0.0001,14,0.0185088,0.5,1,32.0982,0.0123877,100,3.79995,3.91614
204,0.228449,24,0.0148206,0.366687,1,46.3952,0.0084529,74.7072,3.79094,3.91614
205,0.000156046,74,0.0207717,0.499979,1,61.8066,21.8899,0.0232426,3.82699,3.91614
206,0.330711,99,99.9981,0.499991,1,100,0.009085,38.5053,3.83962,3.91614
207,0.370973,83,99.9934,0.5,1,99.9962,0.010117,1.4074,3.91229,3.91614
208,0.15187,22,4.51387,0.404866,0,28.6717,54.4418,51.6906,3.84664,3.91614

Best eval with params:
eval (mc_estimate_expected_utility) = 3.91614
smdents_entropy_temp_visits_scale = 32.8383
smbts_search_temp_decay_visits_scale = 39.1505
smbts_epsilon = 0.457889
smbts_search_temp = 0.0101976
smdents_entropy_temp_init = 0.0117987
smbts_use_search_temp_decay = 1
sm_split_visit_thresh = 1
sm_l_inf_thresh = 0.499999
