env_id,alg_id,search_runtime,max_trial_length,rollouts_per_mc_eval,num_repeats,num_threads
fruit-tree-stoch-depth-7,chmcts,20,50,1024,5,16

hp_opt_iter,czt_bias,czt_ball_split_visit_thresh,eval(mc_estimate_expected_utility),best_eval_so_far
62,72.0981,99,3.57414,3.57872
63,72.0959,99,3.53586,3.57872
64,84.0288,99,3.54852,3.57872
65,26.4087,1,3.53465,3.57872
66,100,1,3.54495,3.57872
67,55.4692,99,3.55311,3.57872
68,65.7764,1,3.53109,3.57872
69,100,1,3.53312,3.57872
70,81.6134,1,3.55061,3.57872
71,54.3314,1,3.53991,3.57872
72,100,99,3.56671,3.57872
73,100,99,3.53803,3.57872
74,84.0498,99,3.56734,3.57872
75,77.8004,99,3.56189,3.57872
76,16.3559,63,3.53425,3.57872
77,77.8004,99,3.56831,3.57872
78,89.518,99,3.55589,3.57872
79,77.8004,99,3.53724,3.57872
80,61.2248,99,3.53915,3.57872
81,100,99,3.55966,3.57872
82,100,99,3.54282,3.57872
83,90.2992,99,3.5307,3.57872
84,50.005,98,3.55107,3.57872
85,82.7643,1,3.54978,3.57872
86,0.01,1,3.44248,3.57872
87,91.0886,1,3.51987,3.57872
88,31.9906,1,3.52895,3.57872
89,75.0025,98,3.5308,3.57872
90,26.4371,99,3.57727,3.57872
91,26.4371,99,3.55846,3.57872
92,26.4371,99,3.54526,3.57872
93,20.8408,99,3.54329,3.57872
94,50.397,99,3.57687,3.57872
95,50.9003,99,3.57027,3.57872
96,51.3828,99,3.54215,3.57872
97,50.9113,1,3.53163,3.57872
98,72.7893,53,3.53589,3.57872
99,50.9139,1,3.54159,3.57872
100,47.4328,99,3.54216,3.57872
101,22.8568,1,3.57171,3.57872
102,22.366,1,3.54293,3.57872
103,22.9847,1,3.56732,3.57872
104,20.405,99,3.54079,3.57872
105,26.3649,1,3.55564,3.57872
106,26.2401,1,3.53157,3.57872
107,16.675,17,3.55199,3.57872
108,77.8659,1,3.53497,3.57872
109,56.1668,6,3.5455,3.57872
110,50.005,6,3.5478,3.57872
111,22.1614,98,3.57039,3.57872
112,19.1516,99,3.55483,3.57872
113,22.6581,99,3.54899,3.57872
114,16.675,95,3.55841,3.57872
115,16.675,95,3.53681,3.57872
116,95.8337,95,3.55989,3.57872
117,95.8337,95,3.54657,3.57872
118,83.335,95,3.55086,3.57872
119,54.0293,99,3.54496,3.57872
120,15.4716,82,3.56079,3.57872
121,54.2104,99,3.55207,3.57872
122,46.8223,99,3.53938,3.57872
123,55.893,1,3.5616,3.57872
124,55.0098,1,3.56442,3.57872
125,18.0541,9,3.54255,3.57872
126,61.115,17,3.54904,3.57872
127,52.789,1,3.56754,3.57872
128,50.005,6,3.5423,3.57872
129,94.4006,97,3.55285,3.57872
130,57.8326,1,3.54718,3.57872
131,95.8337,95,3.52769,3.57872
132,83.335,95,3.56667,3.57872
133,15.3063,1,3.544,3.57872
134,83.335,95,3.53693,3.57872
135,26.4371,99,3.56246,3.57872
136,26.4371,99,3.56192,3.57872
137,56.1963,99,3.51754,3.57872
138,95.8337,17,3.52549,3.57872
139,83.7311,1,3.52992,3.57872
140,29.1649,1,3.53451,3.57872
141,50.005,6,3.52886,3.57872
142,83.8481,90,3.53017,3.57872
143,50.005,6,3.56411,3.57872
144,65.1743,1,3.56495,3.57872
145,45.703,2,3.54961,3.57872
146,26.4371,99,3.5516,3.57872
147,50.005,98,3.55358,3.57872
148,68.8243,6,3.54587,3.57872
149,77.8112,1,3.54499,3.57872
150,52.7735,1,3.5412,3.57872
151,22.2096,99,3.53684,3.57872
152,34.7083,99,3.5589,3.57872
153,40.9577,99,3.54291,3.57872
154,29.1738,95,3.55815,3.57872
155,29.1738,95,3.53527,3.57872
156,21.8844,99,3.55642,3.57872
157,15.6747,99,3.5473,3.57872
158,71.0733,99,3.54908,3.57872
159,61.115,95,3.55747,3.57872
160,70.431,99,3.54943,3.57872
161,61.115,95,3.55709,3.57872
162,61.0353,99,3.54523,3.57872
163,50.005,98,3.52438,3.57872
164,30.3863,41,3.56852,3.57872
165,50.005,98,3.54258,3.57872
166,12.5831,6,3.53557,3.57872
167,63.2997,1,3.53706,3.57872
168,45.2243,1,3.54954,3.57872
169,23.7917,1,3.56108,3.57872
170,23.6367,1,3.54847,3.57872
171,36.7998,2,3.57411,3.57872
172,37.5577,2,3.53614,3.57872
173,66.0979,1,3.54019,3.57872
174,29.7082,1,3.56209,3.57872
175,71.8367,1,3.54711,3.57872
176,30.0734,1,3.54133,3.57872
177,19.5867,1,3.53301,3.57872
178,100,1,3.52842,3.57872
179,66.7754,1,3.55692,3.57872
180,77.6941,1,3.55258,3.57872
181,57.9152,2,3.56225,3.57872
182,58.1045,2,3.54815,3.57872
183,42.6941,1,3.55469,3.57872
184,32.4484,3,3.5535,3.57872
185,52.7414,1,3.54101,3.57872
186,55.241,70,3.5569,3.57872
187,52.7804,1,3.52733,3.57872
188,34.7083,99,3.55275,3.57872
189,40.9577,99,3.55114,3.57872
190,34.7083,99,3.53812,3.57872
191,45.229,99,3.53753,3.57872
192,24.5157,99,3.53969,3.57872
193,65.9552,99,3.5492,3.57872
194,65.9552,99,3.56369,3.57872
195,65.9552,99,3.53063,3.57872
196,56.5811,99,3.55517,3.57872
197,78.4539,99,3.53564,3.57872
198,65.9552,99,3.54909,3.57872
199,53.4564,99,3.5337,3.57872
200,24.6055,1,3.53598,3.57872
201,94.5213,2,3.55825,3.57872
202,93.7506,1,3.55751,3.57872
203,87.5012,1,3.53365,3.57872
204,11.0211,1,3.53347,3.57872
205,22.1323,4,3.5717,3.57872
206,28.7527,1,3.52987,3.57872
207,77.816,1,3.5397,3.57872
208,26.0822,15,3.55286,3.57872

Best eval with params:
eval (mc_estimate_expected_utility) = 3.57872
czt_ball_split_visit_thresh = 1
czt_bias = 27.9106
