env_id,alg_id,search_runtime,max_trial_length,rollouts_per_mc_eval,num_repeats,num_threads
fruit-tree-stoch-depth-5,smbts,20,50,1024,5,16

hp_opt_iter,sm_l_inf_thresh,sm_split_visit_thresh,smbts_search_temp,smbts_epsilon,smbts_use_search_temp_decay,smbts_search_temp_decay_visits_scale,eval(mc_estimate_expected_utility),best_eval_so_far
95,0.000175749,99,52.5545,0.330657,1,0.0272611,3.77814,3.91272
96,0.499992,1,61.1697,0.245201,0,99.9969,3.77442,3.91272
97,0.000135514,99,65.8115,0.5,0,99.9988,3.81892,3.91272
98,0.337153,27,36.8844,0.0769248,0,32.558,3.84347,3.91272
99,0.000139717,99,66.0802,0.5,0,99.9988,3.81636,3.91272
100,0.000156566,99,57.2951,0.304294,0,99.9979,3.80889,3.91272
101,0.499997,99,54.6783,0.151192,1,0.0253168,3.89657,3.91272
102,0.499993,99,52.5741,0.177354,1,0.0223253,3.8264,3.91272
103,0.5,99,100,0.0001,1,0.01,3.80778,3.91272
104,0.446436,99,51.9197,0.114068,1,0.0202671,3.78103,3.91272
105,0.425351,84,43.6045,0.271981,1,19.1504,3.82985,3.91272
106,0.243133,1,21.4943,0.339929,1,11.1414,3.81276,3.91272
107,0.322112,9,47.4611,0.298781,1,91.7218,3.90491,3.91272
108,0.30973,17,53.0876,0.283364,1,99.9978,3.82393,3.91272
109,0.357328,1,35.2931,0.31895,1,65.3799,3.75643,3.91272
110,0.250475,80,54.4672,0.314759,1,61.0943,3.74351,3.91272
111,0.452266,29,95.0721,0.240764,0,99.9975,3.83367,3.91272
112,0.355822,1,47.15,0.215366,1,18.9686,3.85188,3.91272
113,0.36733,1,58.3012,0.229647,0,0.019347,3.86089,3.91272
114,0.250426,1,0.0195467,0.340883,0,0.0202422,3.8761,3.91272
115,0.25236,1,0.0202261,0.38066,0,0.0203051,3.79648,3.91272
116,0.252601,1,0.0196867,0.314308,1,0.0219334,3.79272,3.91272
117,0.255722,1,99.5422,0.191158,0,99.9978,3.83906,3.91272
118,0.252505,58,99.9259,0.274684,0,92.9672,3.825,3.91272
119,0.260381,1,86.2038,0.222015,0,99.9982,3.84626,3.91272
120,0.311494,63,23.2673,0.461023,0,59.8668,3.78058,3.91272
121,0.260439,1,87.0954,0.222211,0,98.0349,3.8604,3.91272
122,0.251736,1,86.5016,0.205155,0,91.5655,3.76586,3.91272
123,0.417936,42,47.6816,0.318581,0,0.027103,3.81115,3.91272
124,0.120817,85,78.0789,0.0851364,1,83.466,3.77006,3.91272
125,0.48037,1,89.4177,0.18845,0,6.48097,3.87703,3.91272
126,0.484264,1,78.3071,0.213011,0,11.5872,3.8942,3.91272
127,0.496827,1,62.5356,0.183447,0,11.8192,3.89146,3.91272
128,0.499997,1,67.0065,0.207908,0,7.33501,3.90315,3.91272
129,0.499998,1,84.8719,0.198233,1,8.81385,3.78255,3.91272
130,0.494011,1,38.795,0.205181,0,13.7278,3.8598,3.91272
131,0.494302,1,73.8086,0.189769,0,21.0625,3.84637,3.91272
132,0.491161,1,70.5576,0.185122,0,0.132758,3.7713,3.91272
133,0.477488,1,39.6045,0.155763,0,16.5149,3.8215,3.91272
134,0.483707,1,69.607,0.241896,0,12.4487,3.84978,3.91272
135,0.109642,1,74.7086,0.204197,0,13.0767,3.86758,3.91272
136,0.127511,1,50.0799,0.226917,0,21.8413,3.84753,3.91272
137,0.5,99,99.1124,0.211179,0,12.6969,3.89246,3.91272
138,0.313726,99,96.1548,0.196616,0,13.2656,3.87024,3.91272
139,0.499993,99,99.9974,0.228838,0,16.9998,3.82211,3.91272
140,0.456555,1,5.24858,0.222736,0,28.4238,3.80797,3.91272
141,0.2824,1,100,0.166386,0,13.5232,3.85119,3.91272
142,0.463227,49,35.3957,0.390156,0,27.1072,3.86659,3.91272
143,0.410065,1,100,0.168114,0,13.5806,3.79876,3.91272
144,0.268606,1,76.2806,0.145242,0,40.0173,3.86689,3.91272
145,0.499993,1,80.2204,0.119556,0,45.0188,3.83375,3.91272
146,0.000147765,87,66.5888,0.174984,1,31.9642,3.88574,3.91272
147,0.000154087,63,85.81,0.193842,0,37.179,3.83536,3.91272
148,0.000147809,74,50.2888,0.150947,0,29.3563,3.81135,3.91272
149,0.499993,1,49.5881,0.184884,0,45.4425,3.86396,3.91272
150,0.499985,1,63.4273,0.183777,1,35.3379,3.87225,3.91272
151,0.499989,1,74.6854,0.225827,1,34.493,3.86151,3.91272
152,0.499992,1,99.9994,0.188017,0,42.765,3.83607,3.91272
153,0.333843,1,35.1941,0.334679,0,34.5127,3.88545,3.91272
154,0.21801,1,63.284,0.305652,0,34.8448,3.79831,3.91272
155,0.000154627,1,37.3753,0.19023,1,39.0081,3.84463,3.91272
156,0.499993,99,66.7566,0.215527,0,40.403,3.84892,3.91272
157,0.499994,1,99.9971,0.23861,0,45.556,3.85817,3.91272
158,0.499984,1,62.3434,0.244848,0,45.826,3.84156,3.91272
159,0.000147214,99,99.998,0.216066,0,45.0713,3.83964,3.91272
160,0.499935,99,0.0716146,0.372603,0,49.694,3.79465,3.91272
161,0.5,1,100,0.5,0,0.01,3.82108,3.91272
162,0.5,1,99.9979,0.400907,0,0.0213811,3.83504,3.91272
163,0.00014135,99,99.9991,0.445716,0,0.0184894,3.82109,3.91272
164,0.355204,86,8.86409,0.370516,1,38.2081,3.83759,3.91272
165,0.000141826,99,99.9991,0.445583,0,0.01868,3.78206,3.91272
166,0.000167981,99,99.9984,0.152279,0,0.01,3.76745,3.91272
167,0.299551,1,0.1943,0.166729,1,0.100929,3.86746,3.91272
168,0.206998,1,0.142078,0.177454,1,0.0509123,3.78374,3.91272
169,0.000155404,99,99.9985,0.251302,0,52.5027,3.79732,3.91272
170,0.499998,1,71.9223,0.383358,1,0.01,3.90166,3.91272
171,0.499993,1,99.9988,0.380335,1,0.0208257,3.83362,3.91272
172,0.499984,1,54.8447,0.384251,1,0.0195288,3.84556,3.91272
173,0.499996,1,53.753,0.387269,1,37.5151,3.9282,3.9282
174,0.499992,1,52.3558,0.390178,1,41.989,3.84069,3.9282
175,0.000148729,1,72.4144,0.379943,1,31.6536,3.84047,3.9282
176,0.5,99,71.3015,0.410519,1,0.01,3.7916,3.9282
177,0.499983,1,24.0239,0.395159,1,59.8455,3.85319,3.9282
178,0.000132068,1,100,0.5,1,45.0132,3.84248,3.9282
179,0.499862,1,61.3827,0.5,1,48.8709,3.9063,3.9282
180,0.499387,1,60.3829,0.5,1,48.3489,3.85844,3.9282
181,0.499623,1,100,0.5,1,0.01,3.86862,3.9282
182,0.00013459,1,72.6755,0.499997,1,0.01,3.78649,3.9282
183,0.49999,1,100,0.469697,1,51.0448,3.76623,3.9282
184,0.000165123,1,74.0757,0.367319,0,27.5481,3.81177,3.9282
185,0.000159611,1,29.624,0.38398,1,57.458,3.79749,3.9282
186,0.12304,8,46.402,0.200883,1,24.1918,3.86349,3.9282
187,0.0001594,1,29.5916,0.383989,1,57.4007,3.88146,3.9282
188,0.00100358,1,35.9562,0.37492,1,56.4123,3.80736,3.9282
189,0.499411,1,0.01,0.392499,1,75.9699,3.84421,3.9282
190,0.000199245,1,43.0019,0.41277,1,55.6934,3.88819,3.9282
191,0.499977,1,41.6559,0.405081,0,65.2736,3.8138,3.9282
192,0.000137267,1,0.01,0.27396,1,100,3.86241,3.9282
193,0.000192288,1,20.5591,0.25613,1,67.7906,3.81139,3.9282
194,0.499862,1,94.6552,0.351293,1,0.01,3.85232,3.9282
195,0.000175685,99,0.0264271,0.402462,1,58.3633,3.82193,3.9282
196,0.499987,99,48.3042,0.193505,0,38.6047,3.81378,3.9282
197,0.000272469,99,60.1408,0.5,1,100,3.87213,3.9282
198,0.000202915,99,100,0.374705,1,5.41637,3.78358,3.9282
199,0.499997,99,51.5679,0.5,1,55.4123,3.79629,3.9282
200,0.499989,99,0.0249347,0.0899848,0,99.9956,3.7812,3.9282
201,0.49997,99,54.9919,0.376283,1,42.8808,3.82483,3.9282
202,0.499991,99,55.1553,0.470396,1,99.9966,3.78013,3.9282
203,0.5,99,99.9913,0.148708,1,42.4037,3.85699,3.9282
204,0.499995,99,99.9949,0.0584534,1,0.01,3.85236,3.9282
205,0.5,99,100,0.0001,1,100,3.79686,3.9282
206,0.499974,99,99.994,0.213102,1,0.01,3.8271,3.9282
207,0.499993,99,99.9973,0.111428,1,45.9391,3.86254,3.9282
208,0.369872,30,54.5313,0.473001,1,16.0385,3.86024,3.9282

Best eval with params:
eval (mc_estimate_expected_utility) = 3.9282
smbts_search_temp_decay_visits_scale = 37.5151
smbts_epsilon = 0.387269
smbts_search_temp = 53.753
smbts_use_search_temp_decay = 1
sm_split_visit_thresh = 1
sm_l_inf_thresh = 0.499996
