env_id,alg_id,search_runtime,max_trial_length,rollouts_per_mc_eval,num_repeats,num_threads
minecart-deterministic-v0,chmcts,20,50,1024,5,16

hp_opt_iter,czt_bias,czt_ball_split_visit_thresh,eval(mc_estimate_expected_utility),best_eval_so_far
MIN,0.01,1,MIN
158,0.01,1,0.195001,0.220951
159,0.0195844,1,0.153678,0.220951
160,53.1994,1,0.140848,0.220951
161,0.01,1,0.130474,0.220951
162,0.01,16,-0.0583343,0.220951
163,95.2884,47,-0.0262887,0.220951
164,0.01,1,0.209919,0.220951
165,0.01,1,0.193817,0.220951
166,0.01,1,0.195142,0.220951
167,0.01,16,0.0994998,0.220951
168,0.01,1,0.141089,0.220951
169,0.01,1,0.0244563,0.220951
170,0.01,1,0.232212,0.232212
171,0.01,14,0.119068,0.232212
172,0.01,14,0.121035,0.232212
173,57.935,1,0.111171,0.232212
174,56.95,1,0.218287,0.232212
175,56.9749,1,0.148701,0.232212
176,57.0918,1,0.138896,0.232212
177,0.01,16,0.090011,0.232212
178,0.0254938,1,0.165355,0.232212
179,0.0171325,1,0.181623,0.232212
180,0.01,16,0.17581,0.232212
181,52.8232,1,0.086257,0.232212
182,0.01,1,0.119365,0.232212
183,0.01,15,0.14886,0.232212
184,0.0149997,1,0.181882,0.232212
185,96.1688,60,0.11823,0.232212
186,0.01,1,0.187141,0.232212
187,0.021129,1,0.213142,0.232212
188,56.9064,1,0.11459,0.232212
189,55.3682,1,0.12735,0.232212
190,45.1792,1,0.200785,0.232212
191,50.3441,1,0.0472705,0.232212
192,50.3538,1,0.132986,0.232212
193,50.3608,1,0.198764,0.232212
194,0.0271715,1,0.139155,0.232212
195,50.3637,1,0.100525,0.232212
196,0.01,1,0.228999,0.232212
197,0.0241286,1,0.2312,0.232212
198,0.01,1,0.100301,0.232212
199,52.4899,1,0.133945,0.232212
200,0.01,1,0.203011,0.232212
201,0.01,1,0.185292,0.232212
202,0.0176253,1,0.13478,0.232212
203,0.01,16,0.153176,0.232212
204,0.01,1,0.183045,0.232212
205,0.01,1,0.107623,0.232212
206,0.01,19,0.176221,0.232212
207,30.8455,92,0.0495839,0.232212
208,0.01,16,0.0774706,0.232212

Best eval with params:
eval (mc_estimate_expected_utility) = 0.232212
czt_ball_split_visit_thresh = 1
czt_bias = 0.01
