env_id,alg_id,search_runtime,max_trial_length,rollouts_per_mc_eval,num_repeats,num_threads
fruit-tree-depth-7,smbts,20,50,1024,5,16

hp_opt_iter,sm_l_inf_thresh,sm_split_visit_thresh,smbts_search_temp,smbts_epsilon,smbts_use_search_temp_decay,smbts_search_temp_decay_visits_scale,eval(mc_estimate_expected_utility),best_eval_so_far
82,0.117898,13,73.4404,0.000136394,0,99.9974,4.88459,4.90215
83,0.5,7,77.21,0.268953,0,99.9967,4.88081,4.90215
84,0.0930518,3,69.2092,0.5,1,99.9977,4.87141,4.90215
85,0.168308,8,85.1253,0.21805,0,99.9968,4.89819,4.90215
86,0.5,5,87.7412,0.0001,0,99.994,4.88216,4.90215
87,0.00015454,9,80.659,0.499998,0,99.9974,4.88651,4.90215
88,0.499993,5,77.3182,0.0377992,1,99.9976,4.85519,4.90215
89,0.000142242,1,83.4832,0.5,0,87.8199,4.90527,4.90527
90,0.000143796,1,83.5518,0.499995,0,99.9978,4.88763,4.90527
91,0.000148393,10,57.1723,0.499992,0,99.9979,4.8926,4.90527
92,0.000150709,16,55.8174,0.499978,0,99.999,4.89307,4.90527
93,0.000143735,1,61.2535,0.499983,0,99.9976,4.86112,4.90527
94,0.000143617,17,74.5459,0.499997,0,99.9976,4.8656,4.90527
95,0.00016138,1,86.5449,0.168546,0,0.01,4.87813,4.90527
96,0.000146156,12,86.862,0.000143898,0,99.9975,4.87996,4.90527
97,0.000143323,30,47.967,0.499989,0,99.9983,4.86545,4.90527
98,0.430234,26,20.6496,0.388412,1,55.5582,4.81281,4.90527
99,0.000144513,30,46.7933,0.499989,0,99.9981,4.88168,4.90527
100,0.499993,17,54.6673,0.499994,0,99.9977,4.90716,4.90716
101,0.499988,18,54.0602,0.499996,0,99.9991,4.89448,4.90716
102,0.000142932,16,52.863,0.499996,1,99.9976,4.81863,4.90716
103,0.499999,36,47.8674,0.499997,0,19.794,4.89328,4.90716
104,0.499991,4,91.1654,0.269785,0,35.9988,4.88234,4.90716
105,0.499992,13,83.3004,0.291578,0,23.6525,4.89945,4.90716
106,0.499997,1,92.2525,0.255013,0,72.0943,4.88581,4.90716
107,0.49999,16,74.5107,0.31499,0,37.6225,4.89243,4.90716
108,0.49999,16,90.0339,0.240624,0,0.0198744,4.88401,4.90716
109,0.197074,1,79.9888,0.305803,0,99.9964,4.89042,4.90716
110,0.499993,19,69.3933,0.321447,0,99.9977,4.89302,4.90716
111,0.301333,1,81.1329,0.32792,0,0.019579,4.8906,4.90716
112,0.499993,15,88.2084,0.18847,0,99.9981,4.88648,4.90716
113,0.5,21,67.4568,0.354697,0,2.48574,4.90314,4.90716
114,0.499993,15,60.228,0.499987,0,0.0202861,4.88145,4.90716
115,0.499996,30,51.8314,0.499995,0,99.9952,4.88971,4.90716
116,0.499995,31,65.434,0.499993,0,0.0198468,4.89055,4.90716
117,0.499615,27,58.7223,0.49936,0,99.9468,4.88138,4.90716
118,0.499994,41,46.7788,0.499992,0,0.0195247,4.8847,4.90716
119,0.192553,42,41.7978,0.499997,0,99.9973,4.87335,4.90716
120,0.294935,95,50.136,0.141389,0,48.1666,4.8249,4.90716
121,0.191471,42,41.7708,0.499995,0,99.9977,4.86748,4.90716
122,0.499994,22,54.7478,0.499991,0,0.0193348,4.87578,4.90716
123,0.499976,31,76.7515,0.499971,0,0.0195995,4.88702,4.90716
124,0.499994,36,64.5933,0.499991,0,0.0200621,4.88244,4.90716
125,0.135012,16,76.5019,0.2914,0,24.6928,4.88302,4.90716
126,0.499988,1,97.9754,0.250054,0,0.019067,4.89443,4.90716
127,0.49999,1,81.4016,0.309018,0,0.0201779,4.88099,4.90716
128,0.49999,22,83.5665,0.222839,0,0.0208287,4.88636,4.90716
129,0.49999,19,67.9194,0.321606,0,99.9978,4.88999,4.90716
130,0.0808741,1,90.7474,0.269117,0,99.998,4.87518,4.90716
