env_id,alg_id,search_runtime,max_trial_length,rollouts_per_mc_eval,num_repeats,num_threads
breakable-bottles-v0,smdents,20,50,1024,5,16

hp_opt_iter,sm_l_inf_thresh,sm_split_visit_thresh,smbts_search_temp,smbts_epsilon,smbts_use_search_temp_decay,smbts_search_temp_decay_visits_scale,smdents_entropy_temp_init,smdents_entropy_temp_visits_scale,eval(mc_estimate_expected_utility),best_eval_so_far
64,0.499991,1,99.9982,0.340279,1,99.9987,99.9992,6.14851,4.4454,6.15231
65,0.499987,1,0.0206742,0.333998,1,99.9992,99.9987,99.998,4.23354,6.15231
66,0.5,1,7.72489,0.342055,1,99.9151,25.9335,99.8411,5.11938,6.15231
67,0.0001,1,1.19678,0.339288,1,99.9407,23.3527,99.8646,5.626,6.15231
68,0.000158368,1,0.0205625,0.333168,1,99.9974,77.7754,0.770853,3.61032,6.15231
69,0.499999,1,99.996,0.35608,1,99.9985,0.001,99.9966,4.41718,6.15231
70,0.284557,23,99.998,0.376039,1,99.9948,95.6888,100,3.52521,6.15231
71,0.5,1,0.01,0.325584,1,99.9464,0.001,99.8255,5.1453,6.15231
72,0.49999,1,0.0184082,0.373051,1,25.0477,0.00982716,99.9982,5.23502,6.15231
73,0.499994,1,0.0213327,0.338535,1,57.8682,0.00992956,99.9975,4.54726,6.15231
74,0.000148093,1,0.0144104,0.358731,1,71.6822,0.0108428,0.0202299,2.89268,6.15231
75,0.499988,1,0.0200522,0.386329,1,14.0329,0.010319,99.9968,4.3213,6.15231
76,0.499981,1,99.9911,0.424869,1,0.0169287,99.9999,0.0266546,3.01874,6.15231
77,0.499969,1,0.0206743,0.378196,1,99.999,99.9975,99.9955,4.95933,6.15231
78,0.499989,1,0.0191974,0.295925,1,99.9998,99.9989,99.9984,3.98649,6.15231
79,0.391311,1,0.01,0.399859,1,99.9544,0.001,99.9389,5.2198,6.15231
80,0.0001,1,0.01,0.453864,1,99.8454,0.001,99.9933,3.21672,6.15231
81,0.499963,1,99.9825,0.312753,1,100,0.0128174,99.9839,5.50664,6.15231
82,0.499983,1,99.9945,0.313872,1,100,0.00162007,99.9937,5.52794,6.15231
83,0.499998,17,99.9967,0.313129,1,100,0.00764861,99.9988,2.47006,6.15231
84,0.000162427,1,0.0217754,0.323894,1,0.0199745,99.9981,0.0224618,4.17493,6.15231
85,0.499984,1,99.998,0.365867,1,6.33063,0.0103923,0.0191092,3.36948,6.15231
86,0.49999,1,0.032995,0.336239,1,51.4637,99.9998,99.9984,4.9148,6.15231
87,0.499994,23,0.0255959,0.310554,1,0.0241946,99.9981,99.9996,4.39942,6.15231
88,0.000169291,29,0.020915,0.499987,1,0.0219892,0.00100061,99.9946,3.70697,6.15231
89,0.000154683,1,0.0177263,0.309854,1,100,99.9994,99.9997,4.1805,6.15231
90,0.499947,1,0.0190171,0.499991,1,99.999,100,99.9957,5.59522,6.15231
91,0.5,1,0.01,0.5,1,99.8554,0.001,99.8206,4.30532,6.15231
92,0.499952,1,0.0192902,0.499992,1,99.9994,99.9979,99.9978,4.83401,6.15231
93,0.499989,18,0.0217772,0.499991,1,99.9994,99.9951,99.9982,3.17933,6.15231
94,0.000152215,1,0.0196419,0.254978,1,0.0187117,0.0109485,99.9978,3.70501,6.15231
95,0.5,1,0.01,0.226793,1,99.9499,55.8878,99.9793,5.17201,6.15231
96,0.5,1,0.01,0.331931,1,99.9105,12.5664,99.9704,4.1094,6.15231
97,0.000195856,30,0.032383,0.291973,1,0.033229,99.9998,0.031915,3.77251,6.15231
98,0.000163618,1,99.9965,0.499987,1,0.0186392,99.9991,0.0217385,2.38779,6.15231
99,0.499997,1,0.0225781,0.322253,1,99.9992,99.999,0.0220135,4.71167,6.15231
100,0.5,1,0.01,0.5,1,100,100,100,4.64332,6.15231
101,0.000184435,41,0.0258232,0.112848,1,0.0250859,0.0158997,99.9954,5.01557,6.15231
102,0.000163066,40,0.0211357,0.0320553,1,100,0.0135535,99.997,3.07595,6.15231
103,0.000161585,50,0.021901,0.242532,1,0.017327,99.9973,99.9994,5.14003,6.15231
104,0.000189414,42,0.0266552,0.110991,1,0.0244788,99.9993,99.9965,3.58606,6.15231
105,0.000152519,46,99.9995,0.291873,1,0.0198674,0.0094254,99.9979,-1.74716,6.15231
106,0.499995,38,0.0189394,0.0489753,1,78.4916,99.9977,0.0203298,4.27468,6.15231
107,0.000170039,34,0.0273791,0.0995809,1,100,99.9998,0.0223607,4.33154,6.15231
108,0.499988,50,0.0204283,0.000151837,1,99.9977,99.9973,0.0208517,2.86768,6.15231
109,0.499988,17,0.0201279,0.195414,1,43.5221,99.9991,99.9973,5.11008,6.15231
110,0.499984,1,55.0199,0.495573,1,99.9955,81.3699,99.9995,6.19168,6.19168
111,0.499986,1,55.5971,0.499986,1,99.9986,84.6554,99.9985,4.97988,6.19168
112,0.499988,1,53.8299,0.413749,1,99.9991,98.6168,99.9976,4.60658,6.19168
113,0.49971,1,55.7804,0.496215,1,99.9405,54.8278,99.8893,4.31971,6.19168
114,0.499988,1,51.8744,0.30657,1,99.9983,99.9959,100,4.93761,6.19168
115,0.499987,1,51.1411,0.355516,1,99.9993,99.9991,38.4054,5.75718,6.19168
116,0.499994,1,55.3115,0.499992,1,99.9981,99.9995,27.2881,5.80258,6.19168
117,0.499987,1,50.9223,0.349927,1,99.9986,99.9991,41.5802,4.96782,6.19168
118,0.499998,1,49.605,0.499995,1,59.2296,99.9975,99.999,4.72478,6.19168
119,0.499662,1,56.7249,0.490785,1,99.9918,0.001,99.9422,5.14142,6.19168
120,0.499979,1,54.2885,0.5,1,99.9974,99.9969,7.902,4.94621,6.19168
121,0.499988,1,55.8728,0.499988,1,99.9991,94.9604,2.34323,4.54334,6.19168
122,0.499988,1,46.2804,0.327824,1,73.0298,52.4309,99.9969,4.3413,6.19168
123,0.499994,1,50.2863,0.499977,1,99.9995,0.001,99.9975,5.5462,6.19168
124,0.499989,1,50.1421,0.499979,1,99.998,0.001,99.9976,5.13141,6.19168
125,0.5,1,62.7728,0.5,1,99.9971,99.9931,99.9968,5.46814,6.19168
126,0.499998,1,54.8657,0.279579,1,100,99.9966,99.9972,4.81446,6.19168
127,0.0793724,1,49.5124,0.49999,1,99.9995,99.999,99.9982,5.53875,6.19168
128,0.0577173,1,49.2564,0.499983,1,99.9993,99.9956,99.9976,6.15804,6.19168
129,0.0578383,1,49.2221,0.499979,1,99.9997,99.9973,99.9998,5.27178,6.19168
130,0.218576,1,45.332,0.499981,1,70.617,67.8362,99.9973,3.99107,6.19168
131,0.0001,1,46.4115,0.35539,1,99.9984,99.9985,100,5.24068,6.19168
132,0.0678056,1,46.1624,0.5,1,99.9962,99.9972,22.4122,5.23553,6.19168
133,0.499645,1,59.0997,0.5,1,99.9669,100,99.949,5.31399,6.19168
134,0.248003,1,40.1093,0.331053,1,64.562,99.9963,99.9961,5.59585,6.19168
135,0.499915,1,58.0829,0.5,1,99.9965,100,100,5.27325,6.19168
136,0.0771098,1,45.6144,0.286778,1,99.9949,99.9936,99.9956,5.24513,6.19168
137,0.499743,1,57.4129,0.5,1,100,100,99.9803,3.96749,6.19168
138,0.00016109,1,46.0193,0.499985,1,99.9976,99.9973,99.9969,4.35921,6.19168
139,0.5,1,37.4706,0.365745,1,55.4757,99.9984,21.3479,5.29336,6.19168
140,0.5,1,38.784,0.358849,1,57.6528,99.9949,29.1024,5.44204,6.19168
141,0.499938,1,56.4626,0.494792,1,99.943,79.9035,99.9755,4.95813,6.19168
142,0.160182,13,42.8594,0.348704,1,99.9972,99.9957,29.4725,3.89381,6.19168
143,0.499986,1,0.01,0.191127,1,0.01,100,99.9983,5.38509,6.19168
144,0.499999,1,25.1012,0.341011,1,28.902,99.9988,99.9957,5.431,6.19168
145,0.499998,1,39.5712,0.307048,1,49.0422,99.9972,99.9982,4.67284,6.19168
146,0.5,1,0.01,0.5,1,0.01,100,100,4.13361,6.19168
147,0.49999,1,46.0635,0.194899,1,100,100,99.9987,4.82362,6.19168
148,0.499982,1,42.9984,0.326301,1,50.8318,99.9963,99.9991,5.4787,6.19168
149,0.499231,1,50.5047,0.493699,1,99.9197,17.9278,99.9357,5.38386,6.19168
150,0.499969,1,0.01,0.0829853,1,0.01,99.9998,99.991,5.2789,6.19168
151,0.5,1,0.01,0.0970232,1,0.01,100,100,4.49445,6.19168
152,0.499997,1,0.0206652,0.0550224,1,0.0220038,99.9996,99.9991,5.35946,6.19168
153,0.499964,21,0.0212932,0.000161492,1,0.0226272,99.9998,99.998,3.02205,6.19168
154,0.499988,1,37.9658,0.253425,1,46.5323,99.9949,99.9966,4.22668,6.19168
155,0.499982,1,46.1655,0.296854,1,100,99.9943,0.0245344,4.68135,6.19168
156,0.499399,1,48.391,0.49378,1,99.9235,16.8958,99.9042,4.78293,6.19168
157,0.499983,1,56.0769,0.499995,1,99.9988,99.9995,0.0193913,5.53707,6.19168
158,0.499987,1,57.5602,0.499991,1,99.9967,99.9994,0.0205689,4.9363,6.19168
159,0.499998,1,54.4986,0.183613,1,99.9981,99.9908,99.9952,5.23044,6.19168
160,0.499983,1,42.0637,0.499998,1,47.5385,99.999,99.9999,5.8015,6.19168
161,0.499981,1,41.9644,0.49999,1,47.557,99.9961,99.9997,5.23618,6.19168
162,0.499954,1,20.0271,0.49997,1,27.8517,99.9884,0.01,5.19815,6.19168
163,0.49998,1,32.7287,0.499983,1,43.8493,99.9956,0.0272726,4.64015,6.19168
164,0.499837,1,61.1779,0.496449,1,99.957,88.7031,99.9462,5.32315,6.19168
165,0.499961,17,41.2324,0.499984,1,60.0007,99.994,99.999,1.13404,6.19168
166,0.000109772,1,0.0184937,0.13855,1,39.629,99.9962,99.9935,4.67149,6.19168
167,0.000222635,1,35.003,0.0275004,1,99.9966,99.9999,99.9981,4.16974,6.19168
168,0.156755,1,55.8192,0.499967,1,100,0.0157224,4.92954,6.168,6.19168
169,0.152808,1,55.7727,0.499996,1,99.9977,0.00943225,4.91986,5.26261,6.19168
170,0.00015929,15,0.0203934,0.0154703,1,0.0205478,99.9991,99.9972,4.01797,6.19168
171,0.000151506,54,0.0132215,0.485678,1,99.2736,99.9992,0.0203926,2.12394,6.19168
172,0.000139529,18,0.0201978,0.0001071,1,100,99.9994,99.9987,3.84833,6.19168
173,0.499988,8,0.0186764,0.198112,1,0.0246316,0.0104449,99.9974,3.84163,6.19168
174,0.499411,1,69.946,0.496666,1,99.8871,63.6196,99.9973,4.12589,6.19168
175,0.499874,1,38.644,0.495738,1,99.937,3.84152,99.8879,5.84824,6.19168
176,0.499767,1,64.0331,0.495998,1,99.819,27.698,99.9613,5.309,6.19168
177,0.499798,1,49.2199,0.496805,1,99.9702,28.2318,99.9629,3.21279,6.19168
178,0.000428878,1,46.9281,0.352865,1,99.9963,99.9584,0.0940066,4.43361,6.19168
179,0.133652,1,38.1822,0.11953,1,99.9996,99.9963,99.9948,5.09366,6.19168
180,0.000190276,11,34.3565,0.113295,1,99.9994,99.9985,99.9949,5.34178,6.19168
181,0.000187263,1,53.7844,0.000196227,1,99.9928,99.9893,0.0336613,4.7227,6.19168
182,0.000187603,14,50.0777,0.000191654,1,99.9964,99.9963,0.0284491,5.44447,6.19168
183,0.000159618,11,89.602,0.000150774,1,99.9981,99.9982,0.0215296,5.93119,6.19168
184,0.5,1,75.3235,0.100871,1,99.9991,99.9962,0.0174171,4.56151,6.19168
185,0.000159271,14,69.1213,0.000159851,1,99.9981,99.9973,0.0226632,6.06005,6.19168
