1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.09370996270361119,0.08956748901964087,0.055848454813977357,0.0021068280525323585,0.094650769697616,0.07107182440383426,0.04715907943293421,3.6984029612996405e-06,0.09161435100839559,0.08280928962810133,0.03292655353549681,0.09437772958975899,0.08594373234738537,0.09472412806532896,0.06348610929842566
0.0,0.0723509122714859,0.09301747685556871,0.06813135333881616,0.08916720971527835,0.05691444997387715,0.05806134122104608,0.07890431079851322,0.03675051952806064,0.06646605135288713,0.072357000438697,0.08165814533753958,0.07930267398714055,0.07076840972074071,0.07615014546034886
0.09940362247273547,0.09940985711674881,0.09940467359613665,0.09940348439768575,0.0,0.05875871256495625,0.006565158638423646,0.09936401176015736,0.06684322374772649,0.09940374162430751,0.04842049611163705,0.029497227271556615,0.09938173221197767,0.060366551001009155,0.03377750748494196
0.05596717472712342,0.05997553090913026,0.038338568000592155,0.09575258297037023,0.0749573142119956,0.09568221793706842,0.09564666002266412,0.06862651274373706,0.0954438359614056,0.04598585325736715,0.0006971205853075874,0.0,0.09569575069056359,0.0814797525265261,0.09575112545614876
0.09239529768718834,0.09123186651656652,0.028940824098326063,0.0893261152678584,0.09413097757025453,0.09411825113315705,0.0,0.010712292645215078,0.048735551195941404,0.09210733032351083,0.0803220729850347,0.07969058667541971,0.03344580663122537,0.0728680677330914,0.09197495953721067
0.04050265251117721,0.0,0.06663258245891958,0.09587255941471068,0.03664341419888302,0.06602034561216608,0.0957353106492292,0.09576812221847518,0.09353139982986831,0.09400234525728988,0.09468884685907064,0.006541052874253182,0.09110433811881294,0.027803308890047496,0.09515372110709676
0.04943975990287508,0.07543758399241908,0.09405631472589422,0.07482657080988288,0.04883649235944025,0.08937515247069175,0.09151698970163513,0.061340115549221114,0.0,0.06342381493615998,0.061995724246063186,0.0942563899257651,0.0572398131404917,0.053567734427958535,0.08468754381150226
0.03998264046261666,0.07268711869277167,0.035041363677365274,0.09405382489738105,0.07052862123871183,2.607573582963374e-05,0.0765330164307931,0.09407454119901253,0.09379188504476972,0.08033470451187492,0.09409985078834282,0.08226027882084674,0.08013716156236861,0.0021458198681749974,0.08430309706914065
0.0,0.036406882651346825,0.09747792619981084,0.09749589186056061,0.09730965250028824,0.058401657376861975,0.013878023205033663,0.0532246927733127,0.06985328696081257,0.0974951490035524,0.09748219205494874,0.0951938558831385,0.09746534729195831,0.06642011232210969,0.021895329916265183
0.024669505149678406,0.09754914666090285,0.0972211669374488,0.023613526290971857,0.09754861396210537,0.02905944698379097,0.0975383641692855,0.0241898784848247,0.08924363849214141,0.0,0.08139701310169077,0.056980668799865616,0.08590517650914971,0.09753680309450685,0.0975470513636373
0.07445723211833684,4.033691989857502e-05,0.08748680864088859,0.09644662713817902,0.0843443666682781,0.09645836328926267,0.08802589365702432,0.09645062729796641,0.09425357379423892,0.05984593912276984,0.0,0.001406640147607076,0.05650258623336848,0.06801149069143118,0.09626951428075009
0.06352164151610556,0.08243399584810876,0.06257824320068132,0.06900301757268747,0.09356824176384214,0.09379770016878808,0.04313171504898868,0.008241685038081446,0.09377254774645369,0.07248777975923026,0.0,0.09379864814233,0.09380420350983082,0.055789801142646214,0.07407077954222582
0.10077641485560165,0.09469162890277284,0.10056649570645843,0.005045004977460496,0.0304947390958261,0.033186647304781484,0.03175679543648702,0.0,0.10077753889716876,0.10071666943661638,0.012487442579675741,0.0886598502872998,0.10077826290979394,0.09930176689867858,0.10076074271137896
0.06944232620172756,0.06698929339056985,0.08954671635682335,0.032333271798508006,0.06809780503554347,0.08912296558031897,3.7868115931594115e-06,0.05757561486995827,0.06817604121323594,0.09086637350580941,0.09249674363620636,0.06338074050423399,0.09249514170066711,0.09224821738892637,0.027224962005878497
0.004238779802437443,0.06465420817257762,0.0,0.10429783746535944,0.10429720161115585,0.09223214191241608,0.10144317726233111,0.10145428206947414,0.002576643247660181,0.10429949627785137,0.10423419912646593,0.10399124443873908,0.0070145447057189695,0.10403535945500697,0.0012308844528060043
0.09508690785423143,0.009527559516191771,0.08001270654474484,0.0930943315972046,0.09530091939881745,0.09521434531468348,0.021311601830509445,0.0861235217012712,0.08665229501047005,0.01876356960917314,0.07741614792151685,0.09439795082560834,0.08474663123391366,0.0,0.06235151164166408
0.07079433788436372,0.04270074260976746,0.08728322184425237,0.08182339061316367,3.492972318558385e-05,0.09360656966756163,0.016271486881320955,0.08530767319126534,0.08037002592003485,0.06197786883848695,0.02190048059522117,0.0765516484998724,0.0938142360291504,0.09376152805272409,0.09380185964962967
0.09542997418192765,0.03624104324045272,0.0,0.04038889917944615,0.07693491887158858,0.06418910543135699,0.041560627026805484,0.09527638578568473,0.09181886294971499,0.0953559582218857,0.026690379462179652,0.0954390004883435,0.09522667708193948,0.09543613801507876,0.05001203006359589
0.07050900092697145,0.09812708246621206,0.008644568385577138,0.09633710902289964,0.0981213797379543,0.09804238817538237,0.09805058862233923,0.09355394439076259,0.05143650820254561,0.07594909702035306,1.8378338282887263e-05,0.04423654191641091,0.06674566019356627,0.0981212082810254,0.0021065443197174627
0.05767869010672809,0.09214284934485133,0.030257983605393737,2.5849394142282115e-26,0.03807172598357966,0.09215096066510368,0.08788040246905636,0.05500685433030795,0.07298175763850753,0.09215062930695865,0.09215984489810311,0.07556404613048782,0.07276812563209022,0.0636564661887559,0.0775296637000762
0.09956873213212478,0.003952606798063643,0.04070914423553791,0.09957336288178435,0.07412267069180153,0.09956906223939876,0.09766465965343779,0.0,0.0511607612797486,0.09956915630194552,0.0983493568102848,0.0005823176248142127,0.08481076376647786,0.0995690590517935,0.05079834653278692
0.10726467858248763,0.10726442758211861,0.001103088258785504,0.10701977359687823,0.10726229734467715,0.10726351679328178,0.0,0.10726379772398408,0.10726307690067372,0.10726269864936076,0.015592994383273545,0.0030140652854611714,0.018996575363061183,0.06379255272746945,0.03963645680848754
0.07021451541520239,0.06307155103474651,0.0978356506087404,0.07234345691063693,0.09783538198178122,0.09783577054493578,0.09783694968135265,0.09783622378298207,0.013016874267645888,0.0,0.055618992814302146,0.04507830069605712,0.08098998302283275,0.012650723089047605,0.09783562614973677
0.03217159891301776,4.8572610566871566e-05,0.09771749498524218,0.090572740983815,0.030048242838756796,0.009614089172040832,0.0977487199034044,0.03876922504594482,0.09677398609981765,0.09769566877262749,0.09770159872357187,0.09657976225370701,0.09762098389688637,0.04288365844115973,0.07405365735944132
0.07651521584374482,0.05029580543363444,0.08577248375547,0.07975700262945089,0.09654877758659801,0.05220758022581051,0.07067637070225681,0.09676934469808389,0.08052975329780085,0.0,0.05238673195720126,0.05734146146292454,0.05345225555228423,0.05054703247264007,0.09720018438209993
0.08732822819649237,0.0812560751213735,0.0,0.049674820059202804,0.03472544658387966,0.06589166204694037,0.09236368505238195,0.03881547691858477,0.07113423749858266,0.08752445032047214,0.09242321892670663,0.0923929248718669,0.07234930346287079,0.041690886297464994,0.09242958464318057
0.0976570763405671,0.09776947040977559,0.010358434641341598,0.06699970549466226,0.0976488164719378,0.08708796108562034,0.040875276641725335,0.08060731328326184,2.365049713287659e-05,0.06700414033694059,0.04673273869084557,0.097763376087006,0.09778742805404345,0.013900395080434516,0.09778421688470537
0.077245965744877,0.0,0.07909702631520649,0.09577132875345784,0.09306369973872361,0.07909848560667077,0.0657643991544443,0.06793332228216817,0.019246384164684157,0.04322630408309274,0.09553003035582719,0.05267951430071953,0.09551807710640457,0.045100817746484896,0.09072464464723894
0.07507619164708905,0.09248578654279932,0.08748811380836077,0.07138883098413416,0.05886186401288073,0.07106902131899141,0.03741579338179322,0.0819090008182278,0.0899507133491248,0.0669731898991382,0.08515102943208987,0.05731924534042049,0.049807417685366374,0.07510380177958413,0.0
0.09277676237865737,0.10426046079493675,0.06569487706830027,0.0784198864023568,0.0838251915195335,0.07616041943325817,0.0,0.0565493940549202,0.08293889803187376,0.06560069149910512,0.04343221118260715,0.06290181846085437,0.05743567463936227,0.07146150898241797,0.05854220555181647
0.09679777936939238,0.0972791210353775,0.04054645972373894,0.09729729530140764,0.04119445987778943,0.04752389920538469,2.2776813228903015e-05,0.0355444012783433,0.011941268074140025,0.09729760004411937,0.09701000071541237,0.0971997385938799,0.08089249943025106,0.06215503746001644,0.09729766307751826
0.09739221984428645,0.09738640286626224,0.09739709174332822,0.0973921063672888,0.03298565218347059,0.09737605592371618,0.05654460454843898,0.0,0.06552832974568082,0.05765623444463915,0.030031311126819265,0.03836656250371076,0.09732951977031178,0.03724979032907317,0.0973641186029739
0.0551857413061441,0.08309705475163627,0.052087421007980764,0.0,0.07013768201834522,0.0464567715981035,0.04784553092615781,0.06632642866910161,0.09826413376404743,0.05305137526294233,0.07547747148297494,0.09658446502913148,0.09586515428406389,0.05457153516617588,0.10504923473319515
0.0748736796908069,0.05056266093045098,0.04705935617395552,0.09595059518741104,0.09607715014999141,0.09607790292958553,0.09604602567237157,0.0,0.027733265856995693,0.05326874510933606,0.06713629616686363,0.044285148266765696,0.09578054593088478,0.09363103825293491,0.06151758968164638
0.06164282214418576,0.057409551151975165,0.10189263671057756,0.09893690234783166,0.05830327280951233,0.05701948109026576,0.08107162077933065,0.0815490721926906,0.058467837157959474,0.06907075566319262,0.03008365163222253,0.0,0.07344658418742288,0.0821928661425577,0.0889129459902754
