env_id,alg_id,search_runtime,max_trial_length,rollouts_per_mc_eval,num_repeats,num_threads
deep-sea-treasure-v0,smdents,20,50,1024,5,16

hp_opt_iter,sm_l_inf_thresh,sm_split_visit_thresh,smbts_search_temp,smbts_epsilon,smbts_use_search_temp_decay,smbts_search_temp_decay_visits_scale,smdents_entropy_temp_init,smdents_entropy_temp_visits_scale,eval(mc_estimate_expected_utility),best_eval_so_far
117,0.00014588,1,99.9996,0.306322,1,99.9975,0.00910325,0.0200248,6.64702,6.86223
118,0.000134354,1,99.9995,0.305485,1,99.9994,0.00739135,0.0214656,6.6055,6.86223
119,0.000151973,1,99.9974,0.35313,1,99.9993,0.0121204,0.0182327,6.50223,6.86223
120,0.00013249,1,21.8929,0.487277,1,99.9993,0.00567132,0.0216468,6.7105,6.86223
121,0.000131984,1,22.1625,0.487765,1,99.9917,0.00449277,0.0202787,6.669,6.86223
122,0.000172505,1,24.6467,0.471882,1,99.9971,0.0122872,0.0175659,6.58635,6.86223
123,0.0001,1,0.49053,0.487809,1,100,100,0.01,6.33986,6.86223
124,0.000149148,35,0.0168122,0.499993,1,99.9976,100,0.0197033,6.70714,6.86223
125,0.0001,1,0.01,0.5,1,100,0.001,0.01,6.60415,6.86223
126,0.000149586,29,0.0203148,0.473657,1,99.9982,100,0.0185196,6.38569,6.86223
127,0.000136535,1,0.01,0.453137,1,99.9988,0.00856886,0.0176462,6.5469,6.86223
128,0.000102844,1,37.7404,0.5,1,99.9962,97.0041,99.9991,6.73879,6.86223
129,0.000143607,1,24.7726,0.5,1,100,1.96781,100,6.6465,6.86223
130,0.000109002,1,29.6051,0.5,1,99.9995,14.957,99.9995,6.70089,6.86223
131,0.0001,1,0.01,0.5,1,100,0.001,100,6.73656,6.86223
132,0.0318163,92,50.4909,0.109681,1,50.5193,25.7787,64.655,5.95694,6.86223
133,0.0001,1,0.01,0.5,1,100,0.001,100,6.50488,6.86223
134,0.000148287,1,0.0192174,0.348127,1,99.9993,0.00941302,99.9984,6.27561,6.86223
135,0.000132693,19,0.0224349,0.5,1,99.9919,100,99.9999,6.57039,6.86223
136,0.000153547,23,0.0232302,0.476923,1,99.9999,0.00935134,99.9989,6.18233,6.86223
137,0.00015316,1,0.0170645,0.293669,1,99.9912,0.0112112,0.0182971,6.47536,6.86223
138,0.000153073,1,0.0195112,0.318935,1,99.9951,0.0101399,0.0191871,6.60696,6.86223
139,0.000150515,1,0.0180146,0.377492,1,99.9975,0.0107805,0.0195999,6.50007,6.86223
140,0.000152143,1,0.0205565,0.410672,1,99.9993,0.0112169,0.0182631,6.39312,6.86223
141,0.0001,1,0.01,0.5,1,100,100,0.01,6.44789,6.86223
142,0.000151916,1,0.0202935,0.472158,1,99.9956,99.9969,0.0219318,6.64677,6.86223
143,0.000132334,1,0.0137031,0.334518,1,99.9989,99.9965,0.0229133,6.51675,6.86223
144,0.000150736,1,99.9955,0.32335,1,99.9979,100,86.1427,6.42158,6.86223
145,0.0001578,1,99.9971,0.294621,1,99.9999,0.0100837,99.9959,6.65093,6.86223
146,0.000127679,1,99.9991,0.304582,1,99.998,0.0120192,99.9979,6.55023,6.86223
147,0.00012774,1,99.9973,0.385488,1,99.9986,0.0100949,99.9969,6.4363,6.86223
148,0.5,1,0.01,0.5,1,100,100,0.01,5.92636,6.86223
149,0.000144218,1,0.0194583,0.371444,1,99.9989,99.9974,99.9982,6.54004,6.86223
