1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
0.8638145863971607,0.5038098454054886,0.0,0.0
0.49986153655652593,0.6448133680839323,0.578233659182518,0.0
0.6706268118971846,0.0,0.5679603698897164,0.47715898545385743
0.5250105787277437,0.0,0.8510957009784268,0.0
0.0,0.0,0.85016970246557,0.5265087625192995
0.573031472878066,0.47827889096810117,0.3602483349749485,0.5595581924101323
0.8483337808014313,0.222641062217344,0.4803756381894086,0.0
0.3265265480557145,0.7970101252796938,0.0,0.508089828294629
0.8667237774657248,0.0,0.0,0.4987884256631712
0.5044809856298176,0.86342280207206,0.0,0.0
0.24928193084337144,0.0,0.48902301178845803,0.8358917471158249
0.0,0.5356286372161961,0.0,0.8444536476289984
0.5072271286729988,0.0,0.0,0.8618124157484303
0.0,0.5425780571106749,0.840005388043437,0.0
0.0,0.8494984099104834,0.4589377004126799,0.26024726453794195
0.0,0.48613849433138356,0.5985500473608748,0.6367159532582091
