1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.06523361291865674,0.05923143301779802,0.008961273023703541,0.05671982466401729,0.06583047543983137,0.05344524610415818,0.048197271463664496,0.05983228118380928,0.06024016633374236,0.05683598361000139,0.046668005154309425,0.06354857917530106,0.05786187434310303,0.06835041564316119,0.051513050153702646,0.0,0.05548618097130364,0.0687458428558231,0.053298483943913406
0.06432628834386314,0.046921398732222605,0.04717915719711046,0.05734330891941113,0.009206096274392967,0.05056587622543458,0.05363616152502493,0.058993654621800104,0.05757796702786494,0.052778640276627084,0.05575109725565742,0.06813621859890552,0.07093985152937664,0.07092011261440122,0.06735151425451062,0.0,0.05099649991586,0.055096120589048586,0.06228003609848807
0.051114316175553974,0.06871955666316869,0.04850857586616713,0.047450998503983204,0.060802780772698066,0.0501170520281237,0.04738799144786674,0.05708787048424611,0.05830949681586848,0.051908423278009,0.00877931195762231,0.06280882438899248,0.06877779983785294,0.06871422982355964,0.06093909281774784,0.0684828195242404,0.0540965664506501,0.06599429316364958,0.0
0.06466326828527745,0.0646522725245698,0.06466382625262893,0.06466318584358212,0.06466311116347925,0.029010829819329703,0.06466288586357831,0.06466352349744106,0.06466334095098052,0.0,0.010742077318760687,0.048826334606604745,0.06466317059449761,0.06465297914928331,0.06465050678245385,0.03352371307503169,0.06453202864204445,0.06466316293062588,0.03743978269983069
6.015090680999008e-05,0.06393250886441294,0.06400360556751652,0.04114572117336953,0.06391431562254701,0.06400306962991878,0.06400308627131647,0.06400289983189106,0.06400291333048516,0.0640029397382938,0.007471847224169173,0.064002849558918,0.031326991232338876,0.06400296832473348,0.031958110914264176,0.060461246776359216,0.06400290923898165,0.05986560532602181,0.06383626046765242
