1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.08306094798091096,0.07873866615233094,0.03089302417883643,0.03906654908241548,0.08426270986063274,0.06927797740425556,0.05867818134162041,0.03705474173150129,0.08007980011279268,0.07508938635403001,0.05327337402893494,0.08322289460378016,0.07671614224750699,0.08487724707931082,0.06570835784114058,0.0
0.05858162483379018,0.0934184244713267,0.05496383612417809,0.0779276575760665,0.0,0.07221559945712634,0.06507695726221567,0.03284643256070683,0.05378258570829198,0.058587264059117045,0.0680389656186028,0.06549608100760443,0.05714999090250643,0.06225377291386532,0.08599896543390811,0.09366184207069367
0.03461841924277006,0.08450694573196867,0.0,0.07010949467219368,0.03955580405519686,0.08411170844769733,0.07333891026316357,0.03441412762919597,0.06581918225544921,0.05736033450221264,0.08417791706419873,0.07076173382297479,0.05938531789110201,0.08300388652877111,0.0836173148371918,0.07521890305591364
0.08513200110264223,0.0633545264308917,0.08489725548919144,0.08478797027827104,0.05799453266285183,0.08422365361344629,0.03885922281750936,0.0005890706496795781,0.0,0.08494004144056495,0.06891807954756961,0.08512705864806905,0.082377681667259,0.08078355589263671,0.01956150856005047,0.07845384119936691
0.08774660071032589,0.08774580043127676,0.0025846787938632754,0.015897828438609526,0.06307142332728988,0.0877450681235603,0.08767489784571338,0.08765829356763366,0.0441191914282121,0.0869618196289421,0.08774501697710317,0.04896863401497103,0.0,0.08002528381843033,0.08774715713237347,0.04430830576169514
0.056726748348825205,0.08396998252907799,0.08398835872504119,0.08243073986210167,0.08279136935160304,0.08329143763888869,0.0,0.08041382610456567,0.020278502782952505,0.08360870966930158,0.02081896435108754,0.04615955473358528,0.082690333853325,0.045476583272282434,0.08404199007616016,0.06331289870120199
0.08564031448538739,0.06366785449606314,0.05605311107498509,0.06500448788128887,0.0640852282917737,0.09497301100634488,0.06118150744707002,0.032123881275307395,0.07934188971104718,0.05547944099977106,0.0676880146996045,0.0538936564068034,0.08478316920161631,0.06681360289102063,0.0,0.06927083013191636
0.08850029302702088,0.08837322437727164,0.0748663587523486,0.08850583039776821,0.08850482035269129,0.08850423775753063,4.294812052862973e-05,0.0791480617295825,0.006923650025648445,0.02943157360520375,0.08847821912477143,0.08850686107259785,0.0882840995606713,0.045509299384219964,0.014842691403341837,0.04157783130880286
0.05630102145462411,0.08894497779997272,0.08135673640007564,0.03187244519161136,0.0736479790692583,0.05535457322154176,0.0,0.05339056546727801,0.0866206181846779,0.07613676143040844,0.05546616484868906,0.08564631252638213,0.05040520837888976,0.08144721274578332,0.05420466081231919,0.0692047624684884
0.0,0.054377390610998756,0.03802838996036055,0.05749335030487268,0.07941833715613267,0.08180819239367985,0.0671086744266502,0.005525517593285116,0.07744962937077389,0.08299676659569008,0.07507552348176684,0.08300408734998829,0.07784113043156374,0.08299922363222037,0.0818336064011475,0.0550401802908695
0.008255889709340757,0.009988804781613576,0.07692578469189645,0.08612967047449985,0.08720816622024923,0.07687354617335654,0.0871075611547603,0.07579534933660738,0.08252518559516549,0.08720856564066234,0.08714874545694487,0.05250737394610088,0.010092306190846102,0.08720843140770944,0.08502461922024691,0.0
0.08977608559162152,0.08977649908710063,0.054784765624210835,0.07776005080242779,0.08977632856654423,0.0897757524106823,0.08977608490484396,0.006668737621725354,0.040285605636914204,0.04383905519985042,0.04195163752703314,0.0,0.08977657309324746,0.08977609163402381,0.016503655858398737,0.08977307644137544
0.08568004765159926,0.08567563430302856,0.08567589238537375,0.04674328964219356,0.044447904090582364,0.06948262659445582,0.016687943303452787,0.045480180363734427,0.06866625784831812,0.0,0.036014132195535,0.08567591890186067,0.07275023945511773,0.08567250449310221,0.0856759753340982,0.08567145343754771
0.0699144279990365,0.0,0.008902005007730269,0.06782360119661965,0.004766920293366843,0.09237394553958805,0.09237390744038694,0.09089282659876127,0.0922889384368901,0.09228940808399476,0.00728054213120659,0.09237440448596332,0.09237272862376673,0.09236779961926704,0.01160981010148212,0.09236873444193966
0.018704342818295062,0.08768941011469221,0.010090497783994574,0.08345841798918188,0.08762566255692651,0.08769365101088034,0.08769145750863629,0.022569683050101347,0.08663936587386573,0.08678723542699805,0.019871446633384315,0.08132577210610897,0.0876732537322013,0.08616776570996927,0.0,0.06601203768476407
0.06835318268325631,0.04280369073058218,0.08134081891361723,0.07765442487673443,2.154954808798737e-05,0.08389450879582225,0.017179773282558056,0.08014038632176389,0.056282394368486414,0.060479846899260975,0.022824711432246125,0.07335730609501961,0.08395624290444151,0.08380748567537301,0.08395109111605258,0.0839525863566975
0.05409798466432365,0.0,0.05753890638247415,0.08027233536786414,0.07441646796098828,0.05847874642975017,0.04310131433929545,0.08230176491489707,0.08247967274147015,0.04529346846577933,0.08256160108032855,0.042870544887040514,0.0825329020075001,0.06490946701445593,0.0666471742656332,0.08249764947819918
0.020833029880891626,0.08550514000627822,0.08636364630393661,0.0859041456110192,0.08623607820891195,0.08459427056483024,0.06119348797476604,0.07625877240406273,0.0,0.05637800961089697,0.03887802623246779,0.08636304231787299,0.006507762800777058,0.0830208279928421,0.08638844069668979,0.055575319393756525
0.0069135177866903675,0.04143108522329979,0.08445770481418313,0.08333446033223582,0.05677445649374896,0.0729344913874548,0.08445761992681514,0.08446554033360788,0.07516654150218481,0.07274722893921907,0.06459864348103046,0.07680918750852397,0.0844215359948533,0.0,0.027030280308400007,0.08445770596775262
0.059642049691251746,0.08818363397702726,0.08127299833587537,0.0,0.04113039684208991,0.088183823618785,0.08271098453085404,0.0004673350336644231,0.06833506869305897,0.08818372291306067,0.04083853196333314,0.08818409794872525,0.08818386262225578,0.008512380353338431,0.08798973896607608,0.08818137451060404
0.08912314826570464,4.318150055537123e-05,0.0891232038366131,0.08912309598357131,0.08912306413607128,0.015299282979122149,0.0030022524270376452,0.018612570012039073,0.061717949489315894,0.03858521468349643,0.08144960030110913,0.07400961043801638,0.08912281999058187,0.08341082893867165,0.0891236200165655,0.08913055700152853
0.038145939153060374,0.04384191527750452,0.051273868276833716,0.0,0.07744416926557544,0.07271519056265276,0.08261496164252159,0.05085186712721069,0.08329520958566738,0.06940733676700525,0.05351160814109338,0.08317288226510099,0.0829597527738321,0.06848806507143049,0.05896591200301384,0.08331132208749756
0.05413520606099507,0.08225544569788398,0.08266690635018052,0.0826731528725247,0.08219566728065257,0.08260556312813479,0.05654853621478202,0.03219760264443226,0.0504876054696192,0.08276573452135384,0.06073548078530389,0.054201178197746946,0.07626312332521826,0.0,0.043156744004557525,0.0771120534466145
0.07919134873200268,0.009170707570185108,0.027021073815028315,0.04266055596905593,0.0308218849407306,0.08756664950992069,0.08751817717672947,0.08757204925220244,0.08755933864945153,3.590380579163166e-07,0.08684352030759682,0.07739787645417567,0.0875201789328027,0.04021924845262398,0.08139923787769976,0.08753779332173642
0.08704061887360504,0.08704187266893276,0.08704174235309033,0.08656759372343256,0.05132116747905312,0.08704360952506887,0.08246363549023995,0.08704174426439508,0.0040651795648404725,0.08704223802158326,0.0822233959410164,0.058310427947785355,0.02060294194535933,0.052063761912982516,0.0,0.04013007028861505
0.041694587571096495,0.08516705815506985,0.08533306591249984,0.0,0.08532386258559074,0.0769668842772657,0.022530953793837544,0.07891807903392886,0.08534962746801968,0.08520471044043956,0.07891954256821737,0.06259082637591999,0.06550263619735738,0.024520655186752924,0.03665202823064402,0.08532548220336002
