0.0,1.0
0.00024420026,0.9997558
0.0004884005,0.9995116
0.0007326008,0.9992674
0.000976801,0.9990232
0.0012210013,0.998779
0.0014652016,0.9985348
0.0017094018,0.9982906
0.001953602,0.9980464
0.0021978023,0.9978022
0.0024420025,0.997558
0.0026862028,0.9973138
0.0029304032,0.9970696
0.0031746035,0.9968254
0.0034188037,0.9965812
0.003663004,0.996337
0.003907204,0.9960928
0.0041514044,0.9958486
0.0043956046,0.9956044
0.004639805,0.9953602
0.004884005,0.995116
0.0051282053,0.9948718
0.0053724055,0.9946276
0.0056166057,0.9943834
0.0058608064,0.9941392
0.0061050067,0.993895
0.006349207,0.9936508
0.006593407,0.9934066
0.0068376074,0.9931624
0.0070818076,0.9929182
0.007326008,0.992674
0.007570208,0.9924298
0.007814408,0.9921856
0.0080586085,0.9919414
0.008302809,0.9916972
0.008547009,0.991453
0.008791209,0.9912088
0.009035409,0.9909646
0.00927961,0.9907204
0.00952381,0.9904762
0.00976801,0.990232
0.01001221,0.9899878
0.010256411,0.9897436
0.010500611,0.9894994
0.010744811,0.9892552
0.010989011,0.989011
0.0112332115,0.9887668
0.011477412,0.9885226
0.011721613,0.9882784
0.011965813,0.9880342
0.012210013,0.98779
0.012454214,0.9875458
0.012698414,0.9873016
0.012942614,0.9870574
0.013186814,0.9868132
0.0134310145,0.986569
0.013675215,0.9863248
0.013919415,0.9860806
0.014163615,0.9858364
0.014407815,0.9855922
0.014652016,0.985348
0.014896216,0.9851038
0.015140416,0.9848596
0.015384616,0.9846154
0.015628817,0.9843712
0.015873017,0.984127
0.016117217,0.9838828
0.016361417,0.9836386
0.016605617,0.9833944
0.016849818,0.9831502
0.017094018,0.982906
0.017338218,0.9826618
0.017582418,0.9824176
0.017826619,0.9821734
0.018070819,0.9819292
0.01831502,0.981685
0.01855922,0.9814408
0.01880342,0.9811966
0.01904762,0.9809524
0.01929182,0.9807082
0.01953602,0.980464
0.01978022,0.9802198
0.02002442,0.9799756
0.02026862,0.9797314
0.020512821,0.9794872
0.020757021,0.979243
0.021001222,0.9789988
0.021245422,0.9787546
0.021489622,0.9785104
0.021733822,0.9782662
0.021978023,0.978022
0.022222223,0.9777778
0.022466423,0.9775336
0.022710623,0.9772894
0.022954823,0.9770452
0.023199024,0.976801
0.023443226,0.9765568
0.023687426,0.9763126
0.023931626,0.9760684
0.024175826,0.9758242
0.024420027,0.97558
0.024664227,0.9753358
0.024908427,0.9750916
0.025152627,0.9748474
0.025396828,0.9746032
0.025641028,0.974359
0.025885228,0.9741148
0.026129428,0.9738706
0.026373629,0.9736264
0.026617829,0.9733822
0.026862029,0.973138
0.02710623,0.9728938
0.02735043,0.9726496
0.02759463,0.9724054
0.02783883,0.9721612
0.02808303,0.971917
0.02832723,0.9716728
0.02857143,0.9714286
0.02881563,0.9711844
0.029059831,0.9709402
0.029304031,0.970696
0.029548232,0.9704518
0.029792432,0.9702076
0.030036632,0.9699634
0.030280832,0.9697192
0.030525032,0.969475
0.030769233,0.9692308
0.031013433,0.9689866
0.031257633,0.9687424
0.031501833,0.9684982
0.031746034,0.96825397
0.031990234,0.96800977
0.032234434,0.96776557
0.032478634,0.96752137
0.032722834,0.96727717
0.032967035,0.96703297
0.033211235,0.96678877
0.033455435,0.96654457
0.033699635,0.96630037
0.033943836,0.96605617
0.034188036,0.96581197
0.034432236,0.96556777
0.034676436,0.96532357
0.034920637,0.96507937
0.035164837,0.96483517
0.035409037,0.96459097
0.035653237,0.96434677
0.035897437,0.96410257
0.036141638,0.96385837
0.036385838,0.96361417
0.03663004,0.96336997
0.03687424,0.96312577
0.03711844,0.96288157
0.03736264,0.96263736
0.03760684,0.96239316
0.03785104,0.96214896
0.03809524,0.96190476
0.03833944,0.96166056
0.03858364,0.96141636
0.03882784,0.96117216
0.03907204,0.96092796
0.03931624,0.96068376
0.03956044,0.96043956
0.03980464,0.96019536
0.04004884,0.95995116
0.04029304,0.95970696
0.04053724,0.95946276
0.040781442,0.95921856
0.041025642,0.95897436
0.041269843,0.95873016
0.041514043,0.95848596
0.041758243,0.95824176
0.042002443,0.95799756
0.042246643,0.95775336
0.042490844,0.95750916
0.042735044,0.95726496
0.042979244,0.95702076
0.043223444,0.95677656
0.043467645,0.95653236
0.043711845,0.95628816
0.043956045,0.95604396
0.044200245,0.95579976
0.044444446,0.95555556
0.044688646,0.95531136
0.044932846,0.95506716
0.045177046,0.95482296
0.045421246,0.95457876
0.045665447,0.95433456
0.045909647,0.95409036
0.046153847,0.95384616
0.046398047,0.95360196
0.046642248,0.95335776
0.04688645,0.95311356
0.04713065,0.95286936
0.047374852,0.95262516
0.047619052,0.95238096
0.047863252,0.95213675
0.048107453,0.95189255
0.048351653,0.95164835
0.048595853,0.95140415
0.048840053,0.95115995
0.049084254,0.95091575
0.049328454,0.95067155
0.049572654,0.95042735
0.049816854,0.95018315
0.050061055,0.94993895
0.050305255,0.94969475
0.050549455,0.94945055
0.050793655,0.94920635
0.051037855,0.94896215
0.051282056,0.94871795
0.051526256,0.94847375
0.051770456,0.94822955
0.052014656,0.94798535
0.052258857,0.94774115
0.052503057,0.94749695
0.052747257,0.94725275
0.052991457,0.94700855
0.053235658,0.94676435
0.053479858,0.94652015
0.053724058,0.94627595
0.05396826,0.94603175
0.05421246,0.94578755
0.05445666,0.94554335
0.05470086,0.94529915
0.05494506,0.94505495
0.05518926,0.94481075
0.05543346,0.94456655
0.05567766,0.94432235
0.05592186,0.94407815
0.05616606,0.94383395
0.05641026,0.94358975
0.05665446,0.94334555
0.05689866,0.94310135
0.05714286,0.94285715
0.05738706,0.94261295
0.05763126,0.94236875
0.057875462,0.94212455
0.058119662,0.94188035
0.058363862,0.94163615
0.058608063,0.94139194
0.058852263,0.94114774
0.059096463,0.94090354
0.059340663,0.94065934
0.059584863,0.94041514
0.059829064,0.94017094
0.060073264,0.93992674
0.060317464,0.93968254
0.060561664,0.93943834
0.060805865,0.93919414
0.061050065,0.93894994
0.061294265,0.93870574
0.061538465,0.93846154
0.061782666,0.93821734
0.062026866,0.93797314
0.062271066,0.93772894
0.062515266,0.93748474
0.06275947,0.93724054
0.06300367,0.93699634
0.06324787,0.93675214
0.06349207,0.93650794
0.06373627,0.93626374
0.06398047,0.93601954
0.06422467,0.93577534
0.06446887,0.93553114
0.06471307,0.93528694
0.06495727,0.93504274
0.06520147,0.93479854
0.06544567,0.93455434
0.06568987,0.93431014
0.06593407,0.93406594
0.06617827,0.93382174
0.06642247,0.93357754
0.06666667,0.93333334
0.06691087,0.93308914
0.06715507,0.93284494
0.06739927,0.93260074
0.06764347,0.93235654
0.06788767,0.93211234
0.06813187,0.93186814
0.06837607,0.93162394
0.06862027,0.93137974
0.06886447,0.93113554
0.06910867,0.93089134
0.06935287,0.93064713
0.06959707,0.93040293
0.06984127,0.93015873
0.07008547,0.92991453
0.07032967,0.92967033
0.070573874,0.92942613
0.070818074,0.92918193
0.071062274,0.92893773
0.071306475,0.92869353
0.071550675,0.92844933
0.071794875,0.92820513
0.072039075,0.92796093
0.072283275,0.92771673
0.072527476,0.92747253
0.072771676,0.92722833
0.073015876,0.92698413
