1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.22454202208773,0.005002498048946426,0.25644451261569995,0.2512019988312017,0.25766762668700505,0.0014704060488029305,0.0036709356806140514,0.0
0.22373056135895522,0.009286468562348616,0.23345349921235714,0.2429140859484204,0.24765671288356086,0.0,0.021478404005661096,0.02148026802869683
0.05358950343099192,0.22482898812575441,0.012316010125785235,0.009245049649872567,0.0,0.25343162636841,0.213922830716742,0.23266599158244416
0.055932425869898716,0.24002903345185977,0.01279654790043958,0.006989596582358114,0.0,0.24771411450276856,0.21187573039426813,0.22466255129840737
0.05319367714395063,0.23215130355886632,0.006537660550586833,0.005056370020899659,0.0,0.25297462326643055,0.22241398103547236,0.2276723844237938
0.1370714302969768,0.08197245702160649,0.1772418119820444,0.17908095659883055,0.1548242817461873,0.0,0.13268878495862438,0.13712027739573013
0.20089616553297718,0.008180369979612872,0.2656287998195012,0.263676743871558,0.251633532574775,0.005976060138540357,0.00400832808303551,0.0
0.055432511250119484,0.23597572657002602,0.005308429513230424,0.003740549278294046,0.0,0.252113280063016,0.22268064014743222,0.22474886317788192
0.05527220012744566,0.22745467447293416,0.01015058408405662,0.006828378219375433,0.0,0.24881567118213171,0.2208409340875794,0.2306375578264773
0.055892328431276235,0.23564962529713002,0.005533295184390176,0.0039322659840446425,0.0,0.25161668709940593,0.2223391819211011,0.22503661608265219
0.23503533193842527,0.002652846394917138,0.2491307100510543,0.2484935015194503,0.25816816174656615,0.0,0.005157096787583502,0.0013623515620033847
0.050632381966441584,0.23083985152062877,0.018433661111681196,0.013658787311414634,0.0,0.24060999654588444,0.21572302478504532,0.23010229675890423
0.04692888725413138,0.24398368775676724,0.0086678241536102,0.006369970895226366,0.0,0.23216431486025857,0.23636218949899301,0.22552312558101342
0.14382455671829694,0.09813530986555337,0.1608590731892246,0.15899004952874274,0.16213766777561853,0.0,0.13132857480200133,0.1447247681205627
0.14848829741843972,0.08847057094095374,0.16878674419894116,0.16178165249832302,0.17200417518052077,0.0,0.12855340062658777,0.13191515913623397
0.049742772485372816,0.23441013793573415,0.0,0.00262325474814695,0.00407471800347885,0.2248030034000471,0.30996551408946355,0.17438059933775674
0.23994318416824925,0.034687150743436826,0.2246345576732244,0.22566135535387832,0.22852837842769283,0.028318415401984195,0.018226958231534512,0.0
0.14002360003514375,0.163285830891585,0.11015950435271744,0.0,0.11807624335874947,0.1587237840350248,0.14928144485429345,0.16044959247248614
0.05037819398871934,0.2244858066742946,0.006900569170200116,0.008219019077000862,0.0,0.257082998311684,0.22456948677801786,0.2283639260000833
0.027393887621681517,0.2376012118288462,0.008418912505815954,0.0,0.016655584235157787,0.23024642017482685,0.22378065933529567,0.25590332429837637
0.04577148260626414,0.1091011238877943,0.0,0.1607377384442182,0.18589487387220655,0.10699820618899768,0.1884237338071401,0.2030728411933793
0.0502676413469767,0.2463351741927996,0.0038813041402734586,0.00040229181109070235,0.0,0.24201992091760202,0.23208516983968688,0.22500849775157086
0.030968509169232782,0.24595511980910895,0.0019747444290033373,0.016668724322019556,0.0,0.250239324641109,0.2363402580950132,0.21785331953451337
0.04409299934739929,0.23087057142252473,0.010524134259929105,0.008140327266610375,0.0,0.24942166697632068,0.22514064235926837,0.23180965836794767
0.04539854650895711,0.20786104487628268,0.0094427149295429,0.0,0.006424537982327935,0.23698635370426163,0.2509950451909883,0.24289175680763966
0.05206484684101609,0.22524634062308574,0.012533140019733928,0.009424360319017125,0.0,0.244624578615452,0.2213427373283538,0.23476399625334154
0.051968379135595814,0.22521966815431993,0.01205161575223591,0.008682103551862047,0.0,0.24981117581496798,0.21973787430285144,0.2325291832881671
0.14312030977606824,0.09429729227004216,0.15144911582969445,0.1696987675405554,0.162231418353451,0.0,0.12768985765800178,0.15151323857218713
0.05662332220968216,0.21642304259850653,0.010778050340011907,0.006884467761939233,0.0,0.24486312295037727,0.22340431820693057,0.24102367593255242
0.053292996224428776,0.24581474945634893,0.0032640555499225616,0.003254236116961329,0.0,0.25234277664967286,0.22158704787228276,0.22044413813038288
0.24565804593785082,0.002921475339350734,0.2456355409586824,0.24561500719760088,0.2542913946692695,0.0,0.004654007491685488,0.001224528405560386
0.05466555390688127,0.2262942298277716,0.012187009242220142,0.008870883819059174,0.0,0.24587715854158243,0.22041443412403366,0.23169073053845188
0.0,0.11104829719376447,0.1432965428564757,0.13178492171340664,0.14097183522515258,0.12873315109301586,0.17552831824809012,0.16863693367009475
0.20197653973040358,0.004194690841197527,0.2613538557179907,0.2590141871218384,0.26482122355998466,0.002529162747774044,0.006110340280811149,0.0
0.15552727723727336,0.07099160412645833,0.1634056726093417,0.16469339370725558,0.16997143652046787,0.0,0.1349008483134493,0.14050976748575414
0.21802793763582773,0.0,0.257672067461782,0.24776420039196015,0.25880618888738194,0.007175264702747929,0.009591778292838048,0.0009625626274624326
0.055272992639705455,0.23594948050738404,0.005368542486760369,0.003793686629005525,0.0,0.2524235515017699,0.2225048042415463,0.22468694199382855
0.048146707150716034,0.22513029592939465,0.012727719527992128,0.009618353497193125,0.0,0.2409516502723913,0.22473422340772276,0.23869105021459006
0.05025078585230647,0.22395366668380728,0.008270732995354066,0.008364264625591518,0.0,0.25536965939514494,0.22472638014465598,0.2290645103031399
0.043503495088748054,0.23761462438893885,0.0,0.0032953447151640846,0.0013921887662718092,0.28403993396245686,0.21135911615840394,0.21879529692001656
0.20827726938521732,0.005699755025359495,0.25622339585989085,0.26254212824250694,0.25581724668628597,0.005316375178640081,0.006123829622099509,0.0
0.05548946391274265,0.24235142418716055,0.0017938455555457583,0.0014792336320487822,0.0,0.25865950726486253,0.21833746614347357,0.22188905930416616
0.05131549223026598,0.22656685366580173,0.014429956587289494,0.006642878363912178,0.0,0.23981524939905838,0.22178839061203248,0.23944117914163993
0.2163074568568953,0.0003329397076881549,0.256910906734265,0.25794000589966654,0.2592441875511756,0.003680882587461331,0.005583620662848024,0.0
0.05208334119098281,0.23647490343426059,0.006969466903693839,0.007287671855830123,0.0,0.24866481873522325,0.22148623859291744,0.22703355928709204
0.2018558234767448,0.0008485047855755226,0.26193641015762953,0.2628623008540668,0.2567554631904376,0.009881724083675346,0.00585977345187067,0.0
0.05357199611211854,0.22637546329965613,0.012075868207583404,0.008668171970102395,0.0,0.24724684701127334,0.2203470992919073,0.2317145541073591
0.04933175378908227,0.24596683497514465,0.0020198241935905437,0.0,0.0018313749135471882,0.2543968985548677,0.22698402440833035,0.21946928916543726
0.03637598490280677,0.28737185569667884,0.0,0.0013649634794422481,0.005329486135503798,0.2683406879759142,0.2238848296847175,0.17733219212493687
0.2547758678591199,0.0069051841742327124,0.24165013692286608,0.2430207620462538,0.2450775023320328,0.006695948267272294,0.001874598398222649,0.0
0.05018241819282131,0.245840412796804,0.0026316603950014596,0.0,0.0003463557039780031,0.24393596274932244,0.23209700616200918,0.22496618400006377
