1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1233560575938854,0.09890908302682641,0.12212940172042615,0.0010013500775135637,0.12296038548495698,0.06919168905553635,0.037957626155783825,0.0,0.10394117709858607,0.08682227177075752,0.022918761752616344,0.11879020222664854,0.09202199403646298
0.12001587031642244,0.058091845241657496,0.0,0.07826081877029484,0.12001882879723758,0.0673532473598391,0.11887506662644473,0.0390425131443204,0.04184473262805782,0.09539881138612809,0.11975062445458348,0.06307102806468907,0.07827661321032492
0.08739328721015487,0.08099108753064327,0.05875242624007356,0.07265767483359595,0.1212794591647127,0.12189116301218213,0.12189027042396779,0.12042689810904988,6.462348535570529e-27,0.050017703202856235,0.005530853066692675,0.10218297463230942,0.05698620257376165
0.12786342643883514,0.020804959840036268,0.0,0.10199896708762031,0.03398860758354042,0.004697231477020533,0.07938206470312524,0.08682297158997239,0.04658609130087618,0.1278795093923499,0.11424918239324812,0.12786357604653573,0.12786341214683974
0.0716067056181675,0.11005642601742671,0.04797805397421003,0.0007272930285258446,0.0,0.11584966010056007,0.0851399180466283,0.12084558487642443,0.10430973058577787,0.10122552246114228,0.02415169050075736,0.09758059736320009,0.1205288174271796
0.12413290230709705,0.0029457539393048893,0.01812516839938538,0.07200221121031598,0.12386243613416938,0.11582415377978551,0.11506887596657166,0.05033791838318725,0.1060666280058033,0.12383679974046845,0.055878067285332365,0.0,0.0919190848485788
0.1191099627533435,0.03345841573411914,0.06611424639977055,0.11262681850913482,0.11348426600343592,0.10023361864939287,0.10148465350569465,0.1038338513007041,0.0,0.09558851282797297,0.0236326862776189,0.10617041314027455,0.02426255489853824
0.0698966648615446,0.12654972962880237,0.06827485097172971,0.12657785462434826,0.10999577141637021,0.11882953747012004,0.032475932592823616,0.0,0.0379644418285139,0.03419448235345567,0.12655400463455313,0.02213622625792564,0.1265505033598128
0.09714504541039785,0.03362648871642389,0.06668484009679815,0.029013828094949956,0.11060220640860968,0.0643776863501628,0.0,0.07085043132458876,0.11329311897971875,0.10169824092011681,0.0750678291156442,0.11880068353904923,0.11883960104353976
0.13011107936445496,0.0,0.10396247305251063,0.008570237225787676,0.03724419764970272,0.12962938405758662,0.13011104005930801,0.13011375614321458,0.058277971598201445,0.01855010387518897,0.0530947650352992,0.07022394753308366,0.13011104440566157
0.12327768589763141,0.08457917575034532,0.11038909360214288,0.07050166775673661,0.0,0.028601241803662577,0.1266965677693487,0.11513640868295942,0.022873883730680222,0.1263902261840041,0.04194271127078873,0.12338042634481312,0.0262309112068866
0.07586356854207134,0.0,0.06882293498268893,0.048128959418851765,0.07276883636099694,0.10238384199707305,0.10849724503367171,0.08498567618724918,0.006992905497121384,0.09900367228570543,0.11837408450827629,0.0954975062041398,0.11868076898215413
0.1085764650624026,0.11923608106962488,0.11635292058140755,0.07382580729017946,3.2311742677852644e-27,0.0017351543248667759,0.06970137608722053,0.08389850203345615,0.11899274896017147,0.0696447131501849,0.09316450870384461,0.06848536344387726,0.07638635929276388
0.09521600720300254,0.11267397253229681,0.03898118197012338,0.007441456282762728,0.10303255354092229,0.0655842789366861,0.0,0.11698288606321425,0.12051785774721985,0.05043870392125248,0.06702838274303131,0.12044298103471557,0.10165973802477263
0.12694836737102438,0.005879130541114032,0.03553718524711301,0.038674275223934705,0.037007956377392404,0.0,0.1296717674612288,0.12868946417379676,0.014552142482007096,0.10354334662235652,0.1296859236721303,0.12044359024489927,0.1293668505830025
0.059714098566751125,0.05678062496246828,0.0888283915619927,0.02131322832923994,0.0580998434538247,0.08777501440655826,0.0,0.04600346488445745,0.12214723845033545,0.09307675330764198,0.12206817930350275,0.12214973056892055,0.12204343220430683
0.07379661767830555,0.0,0.009392859622589749,0.07158548254850072,0.005029684213690666,0.12764292845404931,0.1275935686006123,0.10017779687323557,0.11207169610013405,0.11209330312052554,0.007681939919058883,0.1277800331984853,0.1251540896708123
0.11605101836114433,0.015202322117590785,0.11651752827460068,0.009709396356828425,0.11493631766249604,0.0,0.08425042565587258,0.10373595244262224,0.122940758234023,0.11799334430788082,0.014066581529486628,0.09194503038717432,0.09265132467028005
0.029474071214938228,0.11911260527038572,0.12380247768012022,0.12313821523146522,0.0,0.0979077622217647,0.08758144860568831,0.05384849924892075,0.10905806649358388,0.10152648735174487,0.007420434680909333,0.12285096560642823,0.024278966394050642
0.08760081246935877,0.12409195016018205,0.05717918233451812,0.00942930570146184,0.07569568550966428,0.12347000024797965,0.12408243779997008,0.12194186116222143,0.12240956575405793,0.03569063201812642,0.0,0.039930939476963766,0.07847762736549553
0.05416368730866956,0.028243713494372432,0.12718999622120034,0.08945513652013153,0.11058152762307938,0.011710959755076009,0.12718735861652472,0.1271901186230777,0.1270540190955962,0.03782236787865519,0.040582751266304305,0.11881836359731233,0.0
0.09242292548858011,0.12571288432924083,0.12580425796276562,0.11266717626316355,0.08539126976594116,0.03584173514886872,0.06187411543203739,0.0,0.02922643333836203,0.12581583671284108,0.12570772682443532,0.0009504851158620688,0.07858515361790222
0.11761268428994841,0.03170674736952741,0.0,0.0399102506488859,0.11991262362399469,0.09411540637302238,0.057711869467229504,0.0766746287293333,0.11972343312648692,0.1199370688283228,0.07942936748013482,0.07644759352437537,0.06681832653873819
0.10950274173571634,0.1280276675567807,0.003956315758724779,0.04080522209887755,0.1283497231027598,0.0744004075593851,0.12834673658958115,0.10209855313427485,0.0,0.05130195943318216,0.12834835696471064,0.10427952877362029,0.000582787292386534
0.05370123829000505,0.11443438204320866,0.029347689268588117,0.11696635346074569,0.115873205913215,0.0007481403979661408,0.08073324113307502,0.09554457550171445,0.09874870388781036,0.0,0.10043080863625004,0.09718900580689419,0.09628265566052742
0.012056443232254853,0.0,0.01531896103606976,0.058270694970140535,0.035106226763569705,0.07870001799356074,0.07073661270460058,0.12975459650578952,0.08107596084594734,0.1297087215593802,0.12975681763958186,0.12975762986837414,0.12975731688073078
0.058580343491430896,0.0,0.09112856477399031,0.08284235684007354,0.11100447493304377,0.058326265405377206,0.07436385852376001,0.07782559467871789,0.06007205239064639,0.12591533688593753,0.11863412067976255,0.07650556845964594,0.06480146293761385
0.12970650769112227,0.007934262557746376,0.10150416651145462,0.12041793919481948,0.12108299822255718,0.10019221288912032,0.11509794280574341,0.013404382780607123,0.1296705256669671,0.0,0.12962168149593606,0.02328586400141164,0.008081516182514488
0.13298521292517512,0.008814171763805627,0.05811072473892757,0.1337121147150775,0.08307909305075267,0.0,0.009239674045296761,0.02288232868906825,0.011989211898236844,0.13487084430122748,0.13460134629304205,0.13485791590586566,0.13485736167352438
0.0,0.05648470849552871,0.039485633252183,0.07493117821093002,0.11740040698958744,0.04413639954116227,0.08090852958507824,0.10097602806838926,0.11885682424889502,0.11803147515859544,0.08229783208704522,0.04740603602743185,0.11908494833517344
0.11306974587855967,0.1258989251245121,0.005563479541090983,0.1259234041303648,0.11265943810500582,0.07930724589178649,0.028139555284135698,0.07085716908793303,0.0,0.054686796362561296,0.033539778500537416,0.1244562730823259,0.12589818901118682
