1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.06080317203489617,0.05556913719811476,0.004481299549897713,0.054411900489575254,0.061660241946919096,0.05040016606958897,0.045692330433571814,0.057621203281708826,0.05647459187750123,0.05342717714624018,0.04429755405099606,0.05948551662429752,0.05434359621063235,0.06435497624668438,0.04867257408276183,0.0,0.05222226906192636,0.06482861497026678,0.05026906407633031,0.06098461464809067
0.045512411992809296,0.04563074262351053,0.05396170957271095,0.004773171520964344,0.048206266506943804,0.050784734478531664,0.055387112847304486,0.05416405467699058,0.050057473462239516,0.052592107738071735,0.06345265426849714,0.0662384058473711,0.06621297053964872,0.06273069316783907,0.0,0.04856261021064754,0.057595915064077234,0.058240927501201016,0.04974737827311161,0.0661486597075298
0.05599686190910408,0.056146982839121354,0.05951173010373347,0.05665249024189843,0.05589985992057775,0.05902992979074791,0.05923477110159646,0.057430175202364736,0.004594729370011561,0.05964717069043923,0.05996484947399641,0.05995700935667685,0.05952282338495805,0.05993082463986068,0.0582559116513807,0.0523621577804463,1.3234889800848443e-23,0.05996807191810252,0.059734883120779236,0.006158767504204329
0.05949894484612408,0.059498821674933595,0.05890008467232031,0.05949868835582785,0.039260442734314845,0.059496637410967876,0.005424884389998566,0.02964471874913624,0.05949689735816801,0.05949890849054105,0.0594982511916463,0.059498223236923165,0.059454105949514995,0.05949792797452841,0.059498893404457756,0.05949163256484718,7.064833131565501e-05,0.059497502746133385,0.0338161323368809,0.059457653581420064
0.05814257013587566,0.058196644214908194,0.058196943876607475,0.0581892254405631,0.05819000908367433,0.0581914772596357,0.0,0.05818628521874155,0.0454365510766484,0.058192934101781064,0.04596205281480661,0.05793283447765707,0.05818977338746158,0.05789650499606002,0.0018113127002487572,0.058166022733897774,0.05817308112977677,0.05365612585454724,0.0423658269717619,0.0549238245253469
0.06002498423943705,0.06258389064531841,0.05931053413180279,0.007274828580361474,0.06206779642735573,0.0582264763920958,0.06081644707827353,0.05818851296479764,0.06225847198007671,0.06064075947435301,1.3234889800848443e-23,0.06110245122493444,0.06229336496629567,0.06214142086679519,0.061349182485912514,0.062488828581216266,0.008987840855604725,0.007116386035115459,0.061556767883855314,0.06157105518639868
0.0,0.04963628258472137,0.06213479383764181,0.06662404066554227,0.008221925231022303,0.050209884243896975,0.061186225344691036,0.0497802213720688,0.051524773845120365,0.06645698845249633,0.06413113804872629,0.008504250224146312,0.06053095739246587,0.051086503660145104,0.05348448013901079,0.05131909304238046,0.06587902789496355,0.06178683307210925,0.05190138031168094,0.0656012006371702
0.0400111362021705,0.06017819522570708,0.035103167486543074,0.06017583385288953,3.234026554055358e-07,0.060173192108170515,0.05940246418526993,0.06017509014563032,0.06017816222692533,0.06017861303576384,0.06017689853247389,0.015024733580821993,0.060177923503160154,0.06017836860111178,0.06017767747720229,0.007980422286651995,0.0601779673567268,0.06017746951884853,0.06017862070003575,0.060173740571241384
0.04975298908806787,0.04873151338227915,0.05405691761761993,0.0564032577979401,0.06092545941100993,0.05404730806966362,0.05778937907983363,0.053850548083034355,0.055181661342852115,0.06042902815968654,0.06117496209851873,0.049894859741430896,0.04868110259907207,0.060860947472132214,0.05588802931928907,0.0,0.06125048463937962,0.0024428176274612218,0.0524355739175145,0.05620316055321458
0.031022833414789126,0.059864221028783374,0.05991300886742899,0.059504152970226466,0.05937534342301531,0.059430175475976975,0.05940129376459472,0.0,0.008270377409332565,0.05991607897475063,0.05926999183073175,0.05984354971099868,0.007214145935765498,0.05988933623387044,0.05972662034272797,0.059408642514226645,0.05936600651806108,0.059693433112204465,0.05950552516643448,0.05938526330608106
0.05862789749635364,0.00019554557955855922,0.05742962962434835,0.05862697211189505,0.058628030437367,0.05862934393211215,0.05863124110958283,0.05862930423613667,0.0586283341576568,0.02462768848297103,0.039019874856670196,0.05862826798907069,0.032467045149221586,0.058626556889658295,0.05863035323194125,0.05862916094024606,0.05862959551509324,0.05862959657139856,0.03647620415390691,0.047609357534811304
0.06021531674989455,0.06021540841819316,0.03884383718013713,0.0602154056943155,0.030954078427320567,0.060215411899022436,0.01689315158830871,0.060215287026891544,0.06021537587551934,0.06021862125315182,0.06021538866783448,0.03721635638496009,0.06021532118318989,0.06021532434498078,0.032847965666261754,0.060215273039194814,0.0602153980253224,0.06021531318205177,0.00022657347134057843,0.06021519192210896
0.054492202426553914,0.04759323732630752,0.05899532637305499,0.05739276196951953,0.0,0.06348304176384717,0.04226290880500157,0.05838290813739988,0.005764401174380642,0.05225903539854469,0.04316910610167916,0.05598366954182069,0.06696693535748129,0.0658875939732356,0.06591083197012057,0.0661464806640946,0.047999807560667636,0.04193440826005027,0.04883070752406565,0.05654463567217493
0.052849147131468294,0.049093126478408244,0.007900314740005548,0.059929877772145985,0.06415579294550193,0.052106163665801467,0.0687316526286716,0.007963849357367107,0.068114208741208,0.05012833787286555,0.050529834987861226,0.06568632951176653,0.0,0.05586656008712913,0.06444510568994684,0.06825766650395895,0.05922406031246499,0.05475471759540641,0.04894907501734036,0.051314178960681904
0.04853116763301896,0.0488638452342031,0.06136978569415773,0.05980979360255557,0.04844854485356861,0.05353670230954614,0.061155205709771815,0.04879652023121639,0.0,0.04991126847081673,0.06136354737492512,0.0592405817004308,0.05300918562194711,0.05654623534890796,0.061421470146647256,0.0023429493927758596,0.057030674786355005,0.05650565983455945,0.05472543828490353,0.057391423769692855
0.06146496576133757,0.009236862562786184,0.06140161295290592,0.04405460387007874,0.06146360929990613,0.06146544097467077,0.061464079437207546,0.0003115597170137846,0.0614626864859267,0.061462611775408446,0.06146411965175368,0.001672294142654747,0.06146378972783213,0.061466437069236324,0.061462592773918356,0.061449604627986314,0.0614630966977438,0.022840494977116682,0.06146451701668982,0.0614650204778264
0.059927483616555574,0.0,0.05994380851969491,0.059911674184435236,0.05990213743160868,0.05582733654704483,0.059154219810758225,0.05512775608764243,0.05658765287250529,0.054554375110288635,0.058392140049479145,0.05776738058436142,0.06009078889109196,0.05855250798151668,0.060032767964450985,0.059055687929953575,0.005303996888777878,0.0055545410022429745,0.055186454957266914,0.05912728957032487
0.048193108351090176,0.045847618420859555,0.054331561634620495,0.0,0.06727810684090758,0.04457045161447494,0.05816624026883969,0.06343535904669044,0.057063198825148875,0.0442670821445478,0.04391967981992277,0.06755610683168704,0.04563183147887093,0.059934863356689905,0.06292928722273008,0.063043612647034,0.059728231797272886,0.06206458618304075,0.04636476444355434,0.005674309072017879
0.05313896914689928,0.00927293802974277,0.05744601294211023,0.05460971958225584,0.06521795483093261,0.04924447528590848,0.05058391709036841,0.06569561734026942,0.05496533116869625,0.06613179230259775,0.0489439656706771,0.04626292879154429,0.047564326042378584,0.00944738390544666,0.06693262525922322,0.0699397131819674,0.06971110489115967,0.0,0.06066399809719383,0.05422722644062842
0.05987933044660041,0.05988350254858944,0.05986822729545426,0.05987987670908828,0.05988181427123047,0.059852272969923556,0.059883240321985706,0.05988000448201864,0.059874371622403194,0.01635776496477738,0.059879217680690475,0.05988324397992482,0.013256242662141933,0.026649299580728057,0.05987919318154127,0.059877005842759755,0.04565159769872353,0.05987490561901974,2.339315723651203e-05,0.05978549496516284
0.04402208379192665,0.060557935532284994,0.06690635871024217,0.0,0.06620103717315733,0.05273965907965131,0.045757773476073384,0.05354973554504344,0.06782985601318121,0.06107275249705636,0.05355037925537258,0.048030404293723114,0.04886691583326818,0.04510145653636256,0.005917499885285609,0.06633448855881918,0.04425984944376969,0.06625763796020889,0.04374969667634282,0.05929447973823049
